-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN
24.5,31.5,2024,60,23.68
24.5,32.5,2024,60,23.45
24.5,33.5,2024,60,23.25
25.5,26.5,2024,60,22.48
25.5,27.5,2024,60,22.1
25.5,28.5,2024,60,23.06
25.5,29.5,2024,60,23.05
25.5,30.5,2024,60,22.95
25.5,31.5,2024,60,22.95
25.5,32.5,2024,60,22.63
25.5,33.5,2024,60,22.72
26.5,26.5,2024,60,21.99
26.5,27.5,2024,60,22.01
26.5,28.5,2024,60,22.83
26.5,29.5,2024,60,22.67
26.5,30.5,2024,60,22.69
26.5,31.5,2024,60,22.37
26.5,32.5,2024,60,22.13
26.5,33.5,2024,60,22.25
27.5,26.5,2024,60,21.67
27.5,27.5,2024,60,21.64
27.5,28.5,2024,60,22.12
27.5,29.5,2024,60,22.18
27.5,30.5,2024,60,22.02
27.5,31.5,2024,60,22.24
27.5,32.5,2024,60,22.31
27.5,33.5,2024,60,21.43
28.5,26.5,2024,60,21.8
28.5,27.5,2024,60,21.71
28.5,28.5,2024,60,21.72
28.5,29.5,2024,60,21.7
28.5,30.5,2024,60,21.5
28.5,31.5,2024,60,21.97
28.5,32.5,2024,60,22.01
28.5,33.5,2024,60,21.71
29.5,26.5,2024,60,20.72
29.5,27.5,2024,60,20.88
29.5,28.5,2024,60,20.13
29.5,29.5,2024,60,20.43
29.5,30.5,2024,60,20.86
29.5,31.5,2024,60,21.2
29.5,32.5,2024,60,21.4
29.5,33.5,2024,60,22.0
30.5,26.5,2024,60,20.48
30.5,27.5,2024,60,20.65
30.5,28.5,2024,60,20.54
30.5,29.5,2024,60,20.69
30.5,30.5,2024,60,20.74
30.5,31.5,2024,60,20.78
30.5,32.5,2024,60,20.87
30.5,33.5,2024,60,21.55
31.5,26.5,2024,60,18.69
31.5,27.5,2024,60,18.25
31.5,28.5,2024,60,19.03
31.5,29.5,2024,60,19.68
31.5,30.5,2024,60,19.57
31.5,31.5,2024,60,19.76
31.5,32.5,2024,60,18.94
31.5,33.5,2024,60,20.58
23.5,26.5,2024,61,23.77
23.5,27.5,2024,61,22.87
23.5,28.5,2024,61,22.77
23.5,29.5,2024,61,22.8
23.5,30.5,2024,61,22.74
23.5,31.5,2024,61,23.37
23.5,32.5,2024,61,24.05
23.5,33.5,2024,61,23.87
24.5,26.5,2024,61,22.74
24.5,27.5,2024,61,22.48
24.5,28.5,2024,61,22.33
24.5,29.5,2024,61,22.54
24.5,30.5,2024,61,22.82
24.5,31.5,2024,61,23.91
24.5,32.5,2024,61,23.72
24.5,33.5,2024,61,22.34
25.5,26.5,2024,61,21.73
25.5,27.5,2024,61,22.93
25.5,28.5,2024,61,22.73
25.5,29.5,2024,61,23.34
25.5,30.5,2024,61,23.22
25.5,31.5,2024,61,23.49
25.5,32.5,2024,61,23.12
25.5,33.5,2024,61,22.81
26.5,26.5,2024,61,21.28
26.5,27.5,2024,61,22.62
26.5,28.5,2024,61,22.65
26.5,29.5,2024,61,22.99
26.5,30.5,2024,61,22.94
26.5,31.5,2024,61,22.81
26.5,32.5,2024,61,22.83
26.5,33.5,2024,61,22.76
27.5,26.5,2024,61,20.52
27.5,27.5,2024,61,21.61
27.5,28.5,2024,61,21.53
27.5,29.5,2024,61,22.16
27.5,30.5,2024,61,21.54
27.5,31.5,2024,61,22.2
27.5,32.5,2024,61,22.52
27.5,33.5,2024,61,21.92
28.5,26.5,2024,61,19.68
28.5,27.5,2024,61,20.99
28.5,28.5,2024,61,21.06
28.5,29.5,2024,61,21.55
28.5,30.5,2024,61,20.53
28.5,31.5,2024,61,21.16
28.5,32.5,2024,61,20.02
28.5,33.5,2024,61,21.36
29.5,26.5,2024,61,15.46
29.5,27.5,2024,61,17.41
29.5,28.5,2024,61,19.31
29.5,29.5,2024,61,20.57
29.5,30.5,2024,61,20.18
29.5,31.5,2024,61,20.5
29.5,32.5,2024,61,20.35
29.5,33.5,2024,61,19.69
30.5,26.5,2024,61,12.19
30.5,27.5,2024,61,14.43
30.5,28.5,2024,61,15.72
30.5,29.5,2024,61,17.51
30.5,30.5,2024,61,18.59
30.5,31.5,2024,61,19.16
30.5,32.5,2024,61,18.68
30.5,33.5,2024,61,18.73
31.5,26.5,2024,61,8.18
31.5,27.5,2024,61,10.33
31.5,28.5,2024,61,13.06
31.5,29.5,2024,61,16.26
31.5,30.5,2024,61,17.57
31.5,31.5,2024,61,18.8
31.5,32.5,2024,61,18.37
31.5,33.5,2024,61,18.88
23.5,26.5,2024,62,23.61
23.5,27.5,2024,62,22.67
23.5,28.5,2024,62,22.42
23.5,29.5,2024,62,21.91
23.5,30.5,2024,62,21.55
23.5,31.5,2024,62,23.39
23.5,32.5,2024,62,23.28
23.5,33.5,2024,62,23.66
24.5,26.5,2024,62,23.61
24.5,27.5,2024,62,22.64
24.5,28.5,2024,62,22.32
24.5,29.5,2024,62,21.99
24.5,30.5,2024,62,21.38
24.5,31.5,2024,62,23.07
24.5,32.5,2024,62,22.86
24.5,33.5,2024,62,23.43
25.5,26.5,2024,62,23.26
25.5,27.5,2024,62,22.52
25.5,28.5,2024,62,22.05
25.5,29.5,2024,62,20.92
25.5,30.5,2024,62,20.92
25.5,31.5,2024,62,22.02
25.5,32.5,2024,62,21.76
25.5,33.5,2024,62,23.11
26.5,26.5,2024,62,21.82
26.5,27.5,2024,62,21.08
26.5,28.5,2024,62,21.95
26.5,29.5,2024,62,20.78
26.5,30.5,2024,62,20.79
26.5,31.5,2024,62,21.46
26.5,32.5,2024,62,21.39
26.5,33.5,2024,62,22.6
27.5,26.5,2024,62,21.1
27.5,27.5,2024,62,19.79
27.5,28.5,2024,62,19.48
27.5,29.5,2024,62,18.88
27.5,30.5,2024,62,18.67
27.5,31.5,2024,62,20.01
27.5,32.5,2024,62,20.53
27.5,33.5,2024,62,21.21
28.5,26.5,2024,62,20.94
28.5,27.5,2024,62,20.81
28.5,28.5,2024,62,20.25
28.5,29.5,2024,62,19.21
28.5,30.5,2024,62,18.44
28.5,31.5,2024,62,18.87
28.5,32.5,2024,62,18.26
28.5,33.5,2024,62,19.83
29.5,26.5,2024,62,19.57
29.5,27.5,2024,62,19.93
29.5,28.5,2024,62,20.14
29.5,29.5,2024,62,19.84
29.5,30.5,2024,62,19.4
29.5,31.5,2024,62,19.9
29.5,32.5,2024,62,20.05
29.5,33.5,2024,62,20.83
30.5,26.5,2024,62,18.98
30.5,27.5,2024,62,20.29
30.5,28.5,2024,62,20.25
30.5,29.5,2024,62,20.22
30.5,30.5,2024,62,20.01
30.5,31.5,2024,62,19.08
30.5,32.5,2024,62,19.2
30.5,33.5,2024,62,20.17
31.5,26.5,2024,62,18.72
31.5,27.5,2024,62,18.13
31.5,28.5,2024,62,18.51
31.5,29.5,2024,62,19.43
31.5,30.5,2024,62,18.57
31.5,31.5,2024,62,16.88
31.5,32.5,2024,62,17.27
31.5,33.5,2024,62,18.32
23.5,26.5,2024,63,23.58
23.5,27.5,2024,63,23.34
23.5,28.5,2024,63,23.25
23.5,29.5,2024,63,23.78
23.5,30.5,2024,63,24.01
23.5,31.5,2024,63,24.12
23.5,32.5,2024,63,23.97
23.5,33.5,2024,63,23.29
24.5,26.5,2024,63,22.79
24.5,27.5,2024,63,22.59
24.5,28.5,2024,63,22.63
24.5,29.5,2024,63,22.96
24.5,30.5,2024,63,23.62
24.5,31.5,2024,63,23.89
24.5,32.5,2024,63,23.73
24.5,33.5,2024,63,23.03
25.5,26.5,2024,63,21.52
25.5,27.5,2024,63,21.88
25.5,28.5,2024,63,22.2
25.5,29.5,2024,63,22.96
25.5,30.5,2024,63,22.92
25.5,31.5,2024,63,23.39
25.5,32.5,2024,63,23.22
25.5,33.5,2024,63,23.03
26.5,26.5,2024,63,22.17
26.5,27.5,2024,63,22.13
26.5,28.5,2024,63,22.05
26.5,29.5,2024,63,22.61
26.5,30.5,2024,63,22.67
26.5,31.5,2024,63,22.11
26.5,32.5,2024,63,22.92
26.5,33.5,2024,63,22.66
27.5,26.5,2024,63,21.44
27.5,27.5,2024,63,21.39
27.5,28.5,2024,63,21.2
27.5,29.5,2024,63,21.89
27.5,30.5,2024,63,21.82
27.5,31.5,2024,63,22.44
27.5,32.5,2024,63,22.62
27.5,33.5,2024,63,22.5
28.5,26.5,2024,63,20.83
28.5,27.5,2024,63,20.91
28.5,28.5,2024,63,20.61
28.5,29.5,2024,63,21.27
28.5,30.5,2024,63,21.05
28.5,31.5,2024,63,21.73
28.5,32.5,2024,63,22.04
28.5,33.5,2024,63,22.1
29.5,26.5,2024,63,18.88
29.5,27.5,2024,63,19.18
29.5,28.5,2024,63,19.8
29.5,29.5,2024,63,20.43
29.5,30.5,2024,63,20.68
29.5,31.5,2024,63,20.98
29.5,32.5,2024,63,20.98
29.5,33.5,2024,63,22.01
30.5,26.5,2024,63,19.65
30.5,27.5,2024,63,19.78
30.5,28.5,2024,63,19.85
30.5,29.5,2024,63,20.15
30.5,30.5,2024,63,19.4
30.5,31.5,2024,63,18.34
30.5,32.5,2024,63,18.84
30.5,33.5,2024,63,19.58
31.5,26.5,2024,63,19.2
31.5,27.5,2024,63,17.26
31.5,28.5,2024,63,16.29
31.5,29.5,2024,63,17.4
31.5,30.5,2024,63,17.09
31.5,31.5,2024,63,16.85
31.5,32.5,2024,63,17.14
31.5,33.5,2024,63,17.25
23.5,26.5,2024,64,24.28
23.5,27.5,2024,64,22.67
23.5,28.5,2024,64,22.7
23.5,29.5,2024,64,22.43
23.5,30.5,2024,64,24.28
23.5,31.5,2024,64,24.34
23.5,32.5,2024,64,24.41
23.5,33.5,2024,64,24.43
24.5,26.5,2024,64,22.65
24.5,27.5,2024,64,22.47
24.5,28.5,2024,64,22.04
24.5,29.5,2024,64,22.41
24.5,30.5,2024,64,24.02
24.5,31.5,2024,64,24.05
24.5,32.5,2024,64,24.03
24.5,33.5,2024,64,23.92
25.5,26.5,2024,64,21.9
25.5,27.5,2024,64,22.04
25.5,28.5,2024,64,23.26
25.5,29.5,2024,64,23.57
25.5,30.5,2024,64,23.42
25.5,31.5,2024,64,23.7
25.5,32.5,2024,64,23.36
25.5,33.5,2024,64,23.57
26.5,26.5,2024,64,21.5
26.5,27.5,2024,64,21.69
26.5,28.5,2024,64,23.16
26.5,29.5,2024,64,23.22
26.5,30.5,2024,64,23.28
26.5,31.5,2024,64,23.24
26.5,32.5,2024,64,23.17
26.5,33.5,2024,64,23.35
27.5,26.5,2024,64,20.71
27.5,27.5,2024,64,22.14
27.5,28.5,2024,64,22.5
27.5,29.5,2024,64,22.58
27.5,30.5,2024,64,22.42
27.5,31.5,2024,64,23.04
27.5,32.5,2024,64,23.12
27.5,33.5,2024,64,22.64
28.5,26.5,2024,64,21.88
28.5,27.5,2024,64,22.06
28.5,28.5,2024,64,21.62
28.5,29.5,2024,64,21.94
28.5,30.5,2024,64,21.74
28.5,31.5,2024,64,22.33
28.5,32.5,2024,64,22.41
28.5,33.5,2024,64,22.54
29.5,26.5,2024,64,21.01
29.5,27.5,2024,64,20.93
29.5,28.5,2024,64,21.04
29.5,29.5,2024,64,21.49
29.5,30.5,2024,64,21.36
29.5,31.5,2024,64,21.75
29.5,32.5,2024,64,21.96
29.5,33.5,2024,64,22.48
30.5,26.5,2024,64,21.28
30.5,27.5,2024,64,21.56
30.5,28.5,2024,64,21.27
30.5,29.5,2024,64,21.47
30.5,30.5,2024,64,21.29
30.5,31.5,2024,64,21.08
30.5,32.5,2024,64,21.06
30.5,33.5,2024,64,21.52
31.5,26.5,2024,64,21.13
31.5,27.5,2024,64,19.87
31.5,28.5,2024,64,20.32
31.5,29.5,2024,64,20.67
31.5,30.5,2024,64,19.68
31.5,31.5,2024,64,19.4
31.5,32.5,2024,64,19.17
31.5,33.5,2024,64,19.63
23.5,26.5,2024,65,24.99
23.5,27.5,2024,65,23.1
23.5,28.5,2024,65,23.17
23.5,29.5,2024,65,22.85
23.5,30.5,2024,65,24.45
23.5,31.5,2024,65,24.53
23.5,32.5,2024,65,24.4
23.5,33.5,2024,65,24.58
24.5,26.5,2024,65,23.44
24.5,27.5,2024,65,22.71
24.5,28.5,2024,65,22.51
24.5,29.5,2024,65,22.6
24.5,30.5,2024,65,24.26
24.5,31.5,2024,65,24.42
24.5,32.5,2024,65,24.1
24.5,33.5,2024,65,24.24
25.5,26.5,2024,65,22.13
25.5,27.5,2024,65,22.27
25.5,28.5,2024,65,23.76
25.5,29.5,2024,65,23.82
25.5,30.5,2024,65,23.86
25.5,31.5,2024,65,23.95
25.5,32.5,2024,65,23.58
25.5,33.5,2024,65,23.88
26.5,26.5,2024,65,21.72
26.5,27.5,2024,65,22.34
26.5,28.5,2024,65,23.56
26.5,29.5,2024,65,23.36
26.5,30.5,2024,65,23.58
26.5,31.5,2024,65,23.34
26.5,32.5,2024,65,23.4
26.5,33.5,2024,65,23.65
27.5,26.5,2024,65,20.73
27.5,27.5,2024,65,22.92
27.5,28.5,2024,65,22.82
27.5,29.5,2024,65,22.76
27.5,30.5,2024,65,22.5
27.5,31.5,2024,65,23.17
27.5,32.5,2024,65,23.4
27.5,33.5,2024,65,22.94
28.5,26.5,2024,65,22.51
28.5,27.5,2024,65,22.42
28.5,28.5,2024,65,22.32
28.5,29.5,2024,65,22.22
28.5,30.5,2024,65,22.0
28.5,31.5,2024,65,22.86
28.5,32.5,2024,65,22.95
28.5,33.5,2024,65,22.76
29.5,26.5,2024,65,21.01
29.5,27.5,2024,65,21.05
29.5,28.5,2024,65,20.79
29.5,29.5,2024,65,21.07
29.5,30.5,2024,65,21.03
29.5,31.5,2024,65,21.76
29.5,32.5,2024,65,22.11
29.5,33.5,2024,65,22.85
30.5,26.5,2024,65,19.92
30.5,27.5,2024,65,20.32
30.5,28.5,2024,65,19.99
30.5,29.5,2024,65,20.56
30.5,30.5,2024,65,20.42
30.5,31.5,2024,65,21.22
30.5,32.5,2024,65,21.42
30.5,33.5,2024,65,22.22
31.5,26.5,2024,65,18.43
31.5,27.5,2024,65,18.47
31.5,28.5,2024,65,18.29
31.5,29.5,2024,65,19.12
31.5,30.5,2024,65,18.69
31.5,31.5,2024,65,19.34
31.5,32.5,2024,65,19.84
31.5,33.5,2024,65,21.11
23.5,26.5,2024,66,24.78
23.5,27.5,2024,66,23.81
23.5,28.5,2024,66,23.75
23.5,29.5,2024,66,23.4
23.5,30.5,2024,66,24.58
23.5,31.5,2024,66,24.47
23.5,32.5,2024,66,24.64
23.5,33.5,2024,66,24.7
24.5,26.5,2024,66,23.56
24.5,27.5,2024,66,23.43
24.5,28.5,2024,66,23.29
24.5,29.5,2024,66,24.3
24.5,30.5,2024,66,24.27
24.5,31.5,2024,66,24.58
24.5,32.5,2024,66,24.31
24.5,33.5,2024,66,24.64
25.5,26.5,2024,66,22.83
25.5,27.5,2024,66,23.12
25.5,28.5,2024,66,23.26
25.5,29.5,2024,66,23.53
25.5,30.5,2024,66,23.55
25.5,31.5,2024,66,23.97
25.5,32.5,2024,66,23.75
25.5,33.5,2024,66,24.31
26.5,26.5,2024,66,22.86
26.5,27.5,2024,66,23.3
26.5,28.5,2024,66,23.12
26.5,29.5,2024,66,23.14
26.5,30.5,2024,66,23.21
26.5,31.5,2024,66,23.08
26.5,32.5,2024,66,23.33
26.5,33.5,2024,66,23.9
27.5,26.5,2024,66,21.24
27.5,27.5,2024,66,22.7
27.5,28.5,2024,66,22.49
27.5,29.5,2024,66,22.17
27.5,30.5,2024,66,22.01
27.5,31.5,2024,66,22.74
27.5,32.5,2024,66,22.94
27.5,33.5,2024,66,23.02
28.5,26.5,2024,66,22.83
28.5,27.5,2024,66,22.05
28.5,28.5,2024,66,22.04
28.5,29.5,2024,66,21.68
28.5,30.5,2024,66,21.35
28.5,31.5,2024,66,22.23
28.5,32.5,2024,66,22.48
28.5,33.5,2024,66,22.64
29.5,26.5,2024,66,21.89
29.5,27.5,2024,66,21.36
29.5,28.5,2024,66,21.11
29.5,29.5,2024,66,21.14
29.5,30.5,2024,66,20.88
29.5,31.5,2024,66,21.04
29.5,32.5,2024,66,21.13
29.5,33.5,2024,66,22.05
30.5,26.5,2024,66,19.39
30.5,27.5,2024,66,20.47
30.5,28.5,2024,66,20.25
30.5,29.5,2024,66,20.78
30.5,30.5,2024,66,19.5
30.5,31.5,2024,66,17.8
30.5,32.5,2024,66,20.22
30.5,33.5,2024,66,20.85
31.5,26.5,2024,66,18.62
31.5,27.5,2024,66,18.37
31.5,28.5,2024,66,17.77
31.5,29.5,2024,66,17.56
31.5,30.5,2024,66,17.64
31.5,31.5,2024,66,17.32
31.5,32.5,2024,66,18.37
31.5,33.5,2024,66,19.37
23.5,26.5,2024,67,24.55
23.5,27.5,2024,67,23.88
23.5,28.5,2024,67,23.88
23.5,29.5,2024,67,23.89
23.5,30.5,2024,67,24.9
23.5,31.5,2024,67,25.01
23.5,32.5,2024,67,24.87
23.5,33.5,2024,67,24.97
24.5,26.5,2024,67,22.92
24.5,27.5,2024,67,23.58
24.5,28.5,2024,67,23.54
24.5,29.5,2024,67,22.95
24.5,30.5,2024,67,24.79
24.5,31.5,2024,67,24.72
24.5,32.5,2024,67,24.27
24.5,33.5,2024,67,23.56
25.5,26.5,2024,67,23.28
25.5,27.5,2024,67,23.33
25.5,28.5,2024,67,23.76
25.5,29.5,2024,67,24.29
25.5,30.5,2024,67,24.23
25.5,31.5,2024,67,24.46
25.5,32.5,2024,67,24.12
25.5,33.5,2024,67,24.33
26.5,26.5,2024,67,22.94
26.5,27.5,2024,67,23.59
26.5,28.5,2024,67,23.6
26.5,29.5,2024,67,23.89
26.5,30.5,2024,67,23.95
26.5,31.5,2024,67,23.58
26.5,32.5,2024,67,23.86
26.5,33.5,2024,67,23.92
27.5,26.5,2024,67,22.2
27.5,27.5,2024,67,22.54
27.5,28.5,2024,67,22.66
27.5,29.5,2024,67,22.96
27.5,30.5,2024,67,22.74
27.5,31.5,2024,67,23.3
27.5,32.5,2024,67,23.46
27.5,33.5,2024,67,23.0
28.5,26.5,2024,67,22.38
28.5,27.5,2024,67,22.43
28.5,28.5,2024,67,22.25
28.5,29.5,2024,67,22.31
28.5,30.5,2024,67,22.04
28.5,31.5,2024,67,22.69
28.5,32.5,2024,67,22.83
28.5,33.5,2024,67,22.64
29.5,26.5,2024,67,21.07
29.5,27.5,2024,67,20.81
29.5,28.5,2024,67,21.13
29.5,29.5,2024,67,21.59
29.5,30.5,2024,67,21.12
29.5,31.5,2024,67,20.52
29.5,32.5,2024,67,20.84
29.5,33.5,2024,67,21.79
30.5,26.5,2024,67,20.53
30.5,27.5,2024,67,19.78
30.5,28.5,2024,67,19.62
30.5,29.5,2024,67,20.39
30.5,30.5,2024,67,17.38
30.5,31.5,2024,67,16.54
30.5,32.5,2024,67,18.82
30.5,33.5,2024,67,19.76
31.5,26.5,2024,67,19.06
31.5,27.5,2024,67,18.45
31.5,28.5,2024,67,20.21
31.5,29.5,2024,67,20.37
31.5,30.5,2024,67,19.51
31.5,31.5,2024,67,17.55
31.5,32.5,2024,67,17.31
31.5,33.5,2024,67,18.47
23.5,26.5,2024,68,23.28
23.5,27.5,2024,68,23.04
23.5,28.5,2024,68,23.11
23.5,29.5,2024,68,23.36
23.5,30.5,2024,68,23.16
23.5,31.5,2024,68,23.18
23.5,32.5,2024,68,23.28
23.5,33.5,2024,68,23.71
24.5,26.5,2024,68,23.43
24.5,27.5,2024,68,23.2
24.5,28.5,2024,68,23.22
24.5,29.5,2024,68,23.01
24.5,30.5,2024,68,22.92
24.5,31.5,2024,68,23.18
24.5,32.5,2024,68,22.86
24.5,33.5,2024,68,23.17
25.5,26.5,2024,68,22.78
25.5,27.5,2024,68,22.62
25.5,28.5,2024,68,22.45
25.5,29.5,2024,68,22.57
25.5,30.5,2024,68,22.59
25.5,31.5,2024,68,23.08
25.5,32.5,2024,68,22.84
25.5,33.5,2024,68,23.08
26.5,26.5,2024,68,22.06
26.5,27.5,2024,68,22.06
26.5,28.5,2024,68,22.11
26.5,29.5,2024,68,22.28
26.5,30.5,2024,68,22.46
26.5,31.5,2024,68,22.59
26.5,32.5,2024,68,22.48
26.5,33.5,2024,68,22.75
27.5,26.5,2024,68,21.42
27.5,27.5,2024,68,21.92
27.5,28.5,2024,68,22.01
27.5,29.5,2024,68,22.34
27.5,30.5,2024,68,22.18
27.5,31.5,2024,68,22.83
27.5,32.5,2024,68,23.01
27.5,33.5,2024,68,22.99
28.5,26.5,2024,68,21.85
28.5,27.5,2024,68,21.94
28.5,28.5,2024,68,21.67
28.5,29.5,2024,68,21.89
28.5,30.5,2024,68,21.79
28.5,31.5,2024,68,22.54
28.5,32.5,2024,68,22.65
28.5,33.5,2024,68,22.76
29.5,26.5,2024,68,21.74
29.5,27.5,2024,68,21.91
29.5,28.5,2024,68,22.27
29.5,29.5,2024,68,22.18
29.5,30.5,2024,68,21.9
29.5,31.5,2024,68,22.24
29.5,32.5,2024,68,22.28
29.5,33.5,2024,68,22.98
30.5,26.5,2024,68,21.91
30.5,27.5,2024,68,21.5
30.5,28.5,2024,68,21.91
30.5,29.5,2024,68,22.07
30.5,30.5,2024,68,21.17
30.5,31.5,2024,68,19.71
30.5,32.5,2024,68,21.8
30.5,33.5,2024,68,22.02
31.5,26.5,2024,68,21.17
31.5,27.5,2024,68,20.38
31.5,28.5,2024,68,20.92
31.5,29.5,2024,68,21.11
31.5,30.5,2024,68,19.84
31.5,31.5,2024,68,19.28
31.5,32.5,2024,68,18.87
31.5,33.5,2024,68,19.68
23.5,26.5,2024,69,21.09
23.5,27.5,2024,69,22.17
23.5,28.5,2024,69,22.66
23.5,29.5,2024,69,22.31
23.5,30.5,2024,69,22.34
23.5,31.5,2024,69,22.49
23.5,32.5,2024,69,22.99
23.5,33.5,2024,69,22.65
24.5,26.5,2024,69,20.05
24.5,27.5,2024,69,19.75
24.5,28.5,2024,69,20.14
24.5,29.5,2024,69,20.69
24.5,30.5,2024,69,21.0
24.5,31.5,2024,69,22.14
24.5,32.5,2024,69,22.36
24.5,33.5,2024,69,21.62
25.5,26.5,2024,69,18.86
25.5,27.5,2024,69,18.06
25.5,28.5,2024,69,17.28
25.5,29.5,2024,69,18.12
25.5,30.5,2024,69,18.32
25.5,31.5,2024,69,18.85
25.5,32.5,2024,69,20.55
25.5,33.5,2024,69,20.54
26.5,26.5,2024,69,19.55
26.5,27.5,2024,69,17.88
26.5,28.5,2024,69,16.38
26.5,29.5,2024,69,16.22
26.5,30.5,2024,69,16.58
26.5,31.5,2024,69,17.52
26.5,32.5,2024,69,18.68
26.5,33.5,2024,69,19.72
27.5,26.5,2024,69,21.77
27.5,27.5,2024,69,20.92
27.5,28.5,2024,69,19.44
27.5,29.5,2024,69,19.08
27.5,30.5,2024,69,19.42
27.5,31.5,2024,69,20.0
27.5,32.5,2024,69,19.31
27.5,33.5,2024,69,19.31
28.5,26.5,2024,69,20.18
28.5,27.5,2024,69,19.4
28.5,28.5,2024,69,19.69
28.5,29.5,2024,69,19.59
28.5,30.5,2024,69,18.84
28.5,31.5,2024,69,17.73
28.5,32.5,2024,69,16.6
28.5,33.5,2024,69,17.04
29.5,26.5,2024,69,20.53
29.5,27.5,2024,69,19.21
29.5,28.5,2024,69,18.29
29.5,29.5,2024,69,17.58
29.5,30.5,2024,69,17.55
29.5,31.5,2024,69,17.78
29.5,32.5,2024,69,18.29
29.5,33.5,2024,69,19.89
30.5,26.5,2024,69,22.17
30.5,27.5,2024,69,22.0
30.5,28.5,2024,69,21.69
30.5,29.5,2024,69,21.76
30.5,30.5,2024,69,21.11
30.5,31.5,2024,69,20.63
30.5,32.5,2024,69,21.05
30.5,33.5,2024,69,21.63
31.5,26.5,2024,69,21.17
31.5,27.5,2024,69,20.41
31.5,28.5,2024,69,20.38
31.5,29.5,2024,69,20.29
31.5,30.5,2024,69,19.34
31.5,31.5,2024,69,18.56
31.5,32.5,2024,69,18.32
31.5,33.5,2024,69,18.36
23.5,26.5,2024,70,21.97
23.5,27.5,2024,70,21.03
23.5,28.5,2024,70,20.22
23.5,29.5,2024,70,20.2
23.5,30.5,2024,70,19.59
23.5,31.5,2024,70,18.84
23.5,32.5,2024,70,18.84
23.5,33.5,2024,70,17.55
24.5,26.5,2024,70,22.97
24.5,27.5,2024,70,22.94
24.5,28.5,2024,70,21.56
24.5,29.5,2024,70,20.29
24.5,30.5,2024,70,19.85
24.5,31.5,2024,70,20.33
24.5,32.5,2024,70,18.7
24.5,33.5,2024,70,17.31
25.5,26.5,2024,70,23.41
25.5,27.5,2024,70,23.88
25.5,28.5,2024,70,23.79
25.5,29.5,2024,70,23.54
25.5,30.5,2024,70,23.27
25.5,31.5,2024,70,23.73
25.5,32.5,2024,70,23.24
25.5,33.5,2024,70,22.6
26.5,26.5,2024,70,21.88
26.5,27.5,2024,70,23.8
26.5,28.5,2024,70,23.78
26.5,29.5,2024,70,23.54
26.5,30.5,2024,70,23.62
26.5,31.5,2024,70,23.57
26.5,32.5,2024,70,23.42
26.5,33.5,2024,70,22.83
27.5,26.5,2024,70,20.88
27.5,27.5,2024,70,23.31
27.5,28.5,2024,70,22.09
27.5,29.5,2024,70,22.26
27.5,30.5,2024,70,23.06
27.5,31.5,2024,70,23.6
27.5,32.5,2024,70,23.68
27.5,33.5,2024,70,21.82
28.5,26.5,2024,70,22.8
28.5,27.5,2024,70,22.8
28.5,28.5,2024,70,22.8
28.5,29.5,2024,70,22.67
28.5,30.5,2024,70,22.48
28.5,31.5,2024,70,23.15
28.5,32.5,2024,70,23.11
28.5,33.5,2024,70,22.61
29.5,26.5,2024,70,22.21
29.5,27.5,2024,70,22.05
29.5,28.5,2024,70,22.06
29.5,29.5,2024,70,22.4
29.5,30.5,2024,70,22.04
29.5,31.5,2024,70,22.47
29.5,32.5,2024,70,22.5
29.5,33.5,2024,70,22.72
30.5,26.5,2024,70,22.4
30.5,27.5,2024,70,22.78
30.5,28.5,2024,70,22.49
30.5,29.5,2024,70,22.6
30.5,30.5,2024,70,22.41
30.5,31.5,2024,70,22.04
30.5,32.5,2024,70,22.41
30.5,33.5,2024,70,22.57
31.5,26.5,2024,70,21.64
31.5,27.5,2024,70,20.99
31.5,28.5,2024,70,21.2
31.5,29.5,2024,70,21.66
31.5,30.5,2024,70,20.64
31.5,31.5,2024,70,19.13
31.5,32.5,2024,70,20.04
31.5,33.5,2024,70,20.51
23.5,26.5,2024,71,25.04
23.5,27.5,2024,71,25.04
23.5,28.5,2024,71,25.08
23.5,29.5,2024,71,24.02
23.5,30.5,2024,71,24.91
23.5,31.5,2024,71,24.96
23.5,32.5,2024,71,24.73
23.5,33.5,2024,71,24.12
24.5,26.5,2024,71,25.23
24.5,27.5,2024,71,23.96
24.5,28.5,2024,71,23.81
24.5,29.5,2024,71,23.98
24.5,30.5,2024,71,25.11
24.5,31.5,2024,71,25.1
24.5,32.5,2024,71,24.78
24.5,33.5,2024,71,24.02
25.5,26.5,2024,71,24.49
25.5,27.5,2024,71,25.08
25.5,28.5,2024,71,24.82
25.5,29.5,2024,71,25.15
25.5,30.5,2024,71,25.14
25.5,31.5,2024,71,25.27
25.5,32.5,2024,71,25.07
25.5,33.5,2024,71,25.38
26.5,26.5,2024,71,24.26
26.5,27.5,2024,71,25.06
26.5,28.5,2024,71,25.0
26.5,29.5,2024,71,24.71
26.5,30.5,2024,71,25.02
