-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MAX
23.5,25.625,2024,1,21.1
23.5,26.25,2024,1,20.35
23.5,26.875,2024,1,20.51
23.5,27.5,2024,1,20.31
23.5,28.125,2024,1,20.92
23.5,28.75,2024,1,21.81
23.5,29.375,2024,1,22.2
23.5,30.0,2024,1,22.74
23.5,30.625,2024,1,23.25
23.5,31.25,2024,1,24.09
23.5,31.875,2024,1,24.16
23.5,32.5,2024,1,24.74
23.5,33.125,2024,1,26.41
23.5,33.75,2024,1,25.63
24.0,25.625,2024,1,20.25
24.0,26.25,2024,1,18.35
24.0,26.875,2024,1,19.34
24.0,27.5,2024,1,19.91
24.0,28.125,2024,1,20.34
24.0,28.75,2024,1,21.35
24.0,29.375,2024,1,21.53
24.0,30.0,2024,1,22.17
24.0,30.625,2024,1,22.47
24.0,31.25,2024,1,22.86
24.0,31.875,2024,1,22.83
24.0,32.5,2024,1,24.15
24.0,33.125,2024,1,25.83
24.0,33.75,2024,1,26.5
24.5,25.625,2024,1,19.81
24.5,26.25,2024,1,18.37
24.5,26.875,2024,1,18.28
24.5,27.5,2024,1,18.79
24.5,28.125,2024,1,19.88
24.5,28.75,2024,1,20.88
24.5,29.375,2024,1,21.03
24.5,30.0,2024,1,22.07
24.5,30.625,2024,1,22.61
24.5,31.25,2024,1,21.96
24.5,31.875,2024,1,22.21
24.5,32.5,2024,1,23.56
24.5,33.125,2024,1,26.11
24.5,33.75,2024,1,26.77
25.0,25.625,2024,1,19.37
25.0,26.25,2024,1,18.14
25.0,26.875,2024,1,17.99
25.0,27.5,2024,1,18.75
25.0,28.125,2024,1,19.77
25.0,28.75,2024,1,20.51
25.0,29.375,2024,1,21.5
25.0,30.0,2024,1,22.28
25.0,30.625,2024,1,22.56
25.0,31.25,2024,1,21.09
25.0,31.875,2024,1,21.28
25.0,32.5,2024,1,23.28
25.0,33.125,2024,1,25.34
25.0,33.75,2024,1,25.86
25.5,25.625,2024,1,18.44
25.5,26.25,2024,1,18.01
25.5,26.875,2024,1,18.3
25.5,27.5,2024,1,18.96
25.5,28.125,2024,1,20.3
25.5,28.75,2024,1,20.75
25.5,29.375,2024,1,20.24
25.5,30.0,2024,1,20.27
25.5,30.625,2024,1,21.58
25.5,31.25,2024,1,19.71
25.5,31.875,2024,1,20.75
25.5,32.5,2024,1,23.45
25.5,33.125,2024,1,23.89
25.5,33.75,2024,1,24.92
26.0,25.625,2024,1,18.29
26.0,26.25,2024,1,18.32
26.0,26.875,2024,1,18.84
26.0,27.5,2024,1,19.46
26.0,28.125,2024,1,20.16
26.0,28.75,2024,1,19.88
26.0,29.375,2024,1,19.59
26.0,30.0,2024,1,19.39
26.0,30.625,2024,1,19.95
26.0,31.25,2024,1,19.78
26.0,31.875,2024,1,22.45
26.0,32.5,2024,1,24.16
26.0,33.125,2024,1,24.86
26.0,33.75,2024,1,24.3
26.5,25.625,2024,1,18.68
26.5,26.25,2024,1,18.63
26.5,26.875,2024,1,18.78
26.5,27.5,2024,1,19.58
26.5,28.125,2024,1,19.85
26.5,28.75,2024,1,20.06
26.5,29.375,2024,1,19.68
26.5,30.0,2024,1,19.39
26.5,30.625,2024,1,19.89
26.5,31.25,2024,1,20.63
26.5,31.875,2024,1,23.53
26.5,32.5,2024,1,22.97
26.5,33.125,2024,1,23.95
26.5,33.75,2024,1,23.21
27.0,25.625,2024,1,19.06
27.0,26.25,2024,1,18.65
27.0,26.875,2024,1,19.1
27.0,27.5,2024,1,19.63
27.0,28.125,2024,1,20.3
27.0,28.75,2024,1,20.27
27.0,29.375,2024,1,19.54
27.0,30.0,2024,1,19.72
27.0,30.625,2024,1,20.34
27.0,31.25,2024,1,22.23
27.0,31.875,2024,1,20.92
27.0,32.5,2024,1,21.84
27.0,33.125,2024,1,22.47
27.0,33.75,2024,1,21.99
27.5,25.625,2024,1,19.06
27.5,26.25,2024,1,19.17
27.5,26.875,2024,1,19.46
27.5,27.5,2024,1,19.48
27.5,28.125,2024,1,20.05
27.5,28.75,2024,1,19.47
27.5,29.375,2024,1,19.58
27.5,30.0,2024,1,20.24
27.5,30.625,2024,1,21.2
27.5,31.25,2024,1,21.06
27.5,31.875,2024,1,20.13
27.5,32.5,2024,1,20.95
27.5,33.125,2024,1,21.85
27.5,33.75,2024,1,22.6
28.0,25.625,2024,1,19.07
28.0,26.25,2024,1,19.26
28.0,26.875,2024,1,19.41
28.0,27.5,2024,1,19.55
28.0,28.125,2024,1,19.65
28.0,28.75,2024,1,19.81
28.0,29.375,2024,1,19.99
28.0,30.0,2024,1,20.71
28.0,30.625,2024,1,21.09
28.0,31.25,2024,1,20.41
28.0,31.875,2024,1,19.45
28.0,32.5,2024,1,19.36
28.0,33.125,2024,1,21.92
28.0,33.75,2024,1,21.93
28.5,25.625,2024,1,18.94
28.5,26.25,2024,1,19.28
28.5,26.875,2024,1,19.61
28.5,27.5,2024,1,19.62
28.5,28.125,2024,1,19.24
28.5,28.75,2024,1,19.83
28.5,29.375,2024,1,20.31
28.5,30.0,2024,1,20.5
28.5,30.625,2024,1,21.01
28.5,31.25,2024,1,20.66
28.5,31.875,2024,1,18.79
28.5,32.5,2024,1,18.15
28.5,33.125,2024,1,21.88
28.5,33.75,2024,1,19.06
29.0,25.625,2024,1,19.07
29.0,26.25,2024,1,20.12
29.0,26.875,2024,1,20.91
29.0,27.5,2024,1,20.85
29.0,28.125,2024,1,20.15
29.0,28.75,2024,1,19.86
29.0,29.375,2024,1,20.14
29.0,30.0,2024,1,19.98
29.0,30.625,2024,1,21.1
29.0,31.25,2024,1,21.12
29.0,31.875,2024,1,18.98
29.0,32.5,2024,1,19.2
29.0,33.125,2024,1,22.77
29.0,33.75,2024,1,19.0
29.5,25.625,2024,1,19.46
29.5,26.25,2024,1,19.99
29.5,26.875,2024,1,21.67
29.5,27.5,2024,1,21.47
29.5,28.125,2024,1,20.56
29.5,28.75,2024,1,19.63
29.5,29.375,2024,1,19.17
29.5,30.0,2024,1,19.13
29.5,30.625,2024,1,20.92
29.5,31.25,2024,1,20.72
29.5,31.875,2024,1,17.77
29.5,32.5,2024,1,19.96
29.5,33.125,2024,1,19.68
29.5,33.75,2024,1,18.24
30.0,25.625,2024,1,19.12
30.0,26.25,2024,1,19.49
30.0,26.875,2024,1,20.58
30.0,27.5,2024,1,21.77
30.0,28.125,2024,1,21.03
30.0,28.75,2024,1,20.21
30.0,29.375,2024,1,19.41
30.0,30.0,2024,1,19.46
30.0,30.625,2024,1,20.6
30.0,31.25,2024,1,20.61
30.0,31.875,2024,1,18.75
30.0,32.5,2024,1,20.67
30.0,33.125,2024,1,18.0
30.0,33.75,2024,1,18.71
30.5,25.625,2024,1,19.06
30.5,26.25,2024,1,18.85
30.5,26.875,2024,1,18.96
30.5,27.5,2024,1,19.36
30.5,28.125,2024,1,20.02
30.5,28.75,2024,1,20.1
30.5,29.375,2024,1,19.48
30.5,30.0,2024,1,20.88
30.5,30.625,2024,1,22.04
30.5,31.25,2024,1,22.05
30.5,31.875,2024,1,21.47
30.5,32.5,2024,1,20.68
30.5,33.125,2024,1,18.95
30.5,33.75,2024,1,19.32
31.0,25.625,2024,1,18.71
31.0,26.25,2024,1,18.66
31.0,26.875,2024,1,18.39
31.0,27.5,2024,1,19.27
31.0,28.125,2024,1,19.76
31.0,28.75,2024,1,19.49
31.0,29.375,2024,1,19.39
31.0,30.0,2024,1,20.76
31.0,30.625,2024,1,21.97
31.0,31.25,2024,1,22.23
31.0,31.875,2024,1,21.57
31.0,32.5,2024,1,20.13
31.0,33.125,2024,1,19.28
31.0,33.75,2024,1,19.99
31.5,25.625,2024,1,19.78
31.5,26.25,2024,1,19.28
31.5,26.875,2024,1,19.34
31.5,27.5,2024,1,19.35
31.5,28.125,2024,1,19.51
31.5,28.75,2024,1,19.63
31.5,29.375,2024,1,19.7
31.5,30.0,2024,1,18.64
31.5,30.625,2024,1,19.77
31.5,31.25,2024,1,19.84
31.5,31.875,2024,1,19.38
31.5,32.5,2024,1,18.92
31.5,33.125,2024,1,18.91
31.5,33.75,2024,1,19.32
23.5,25.625,2024,2,20.77
23.5,26.25,2024,2,18.63
23.5,26.875,2024,2,18.99
23.5,27.5,2024,2,19.2
23.5,28.125,2024,2,20.12
23.5,28.75,2024,2,21.23
23.5,29.375,2024,2,21.69
23.5,30.0,2024,2,22.27
23.5,30.625,2024,2,22.44
23.5,31.25,2024,2,22.84
23.5,31.875,2024,2,22.85
23.5,32.5,2024,2,23.74
23.5,33.125,2024,2,24.84
23.5,33.75,2024,2,23.89
24.0,25.625,2024,2,19.03
24.0,26.25,2024,2,17.23
24.0,26.875,2024,2,18.3
24.0,27.5,2024,2,19.05
24.0,28.125,2024,2,19.77
24.0,28.75,2024,2,20.95
24.0,29.375,2024,2,21.19
24.0,30.0,2024,2,21.96
24.0,30.625,2024,2,21.97
24.0,31.25,2024,2,21.8
24.0,31.875,2024,2,21.69
24.0,32.5,2024,2,23.44
24.0,33.125,2024,2,24.58
24.0,33.75,2024,2,25.0
24.5,25.625,2024,2,18.35
24.5,26.25,2024,2,17.51
24.5,26.875,2024,2,17.52
24.5,27.5,2024,2,18.41
24.5,28.125,2024,2,19.59
24.5,28.75,2024,2,20.68
24.5,29.375,2024,2,20.85
24.5,30.0,2024,2,22.04
24.5,30.625,2024,2,22.18
24.5,31.25,2024,2,21.1
24.5,31.875,2024,2,21.2
24.5,32.5,2024,2,23.02
24.5,33.125,2024,2,25.19
24.5,33.75,2024,2,25.67
25.0,25.625,2024,2,18.27
25.0,26.25,2024,2,17.52
25.0,26.875,2024,2,17.58
25.0,27.5,2024,2,18.53
25.0,28.125,2024,2,19.62
25.0,28.75,2024,2,20.22
25.0,29.375,2024,2,21.44
25.0,30.0,2024,2,22.29
25.0,30.625,2024,2,22.2
25.0,31.25,2024,2,20.49
25.0,31.875,2024,2,20.51
25.0,32.5,2024,2,23.15
25.0,33.125,2024,2,24.56
25.0,33.75,2024,2,25.19
25.5,25.625,2024,2,17.73
25.5,26.25,2024,2,17.5
25.5,26.875,2024,2,18.07
25.5,27.5,2024,2,18.79
25.5,28.125,2024,2,20.23
25.5,28.75,2024,2,20.53
25.5,29.375,2024,2,20.35
25.5,30.0,2024,2,20.29
25.5,30.625,2024,2,21.32
25.5,31.25,2024,2,19.63
25.5,31.875,2024,2,20.73
25.5,32.5,2024,2,23.64
25.5,33.125,2024,2,23.58
25.5,33.75,2024,2,24.79
26.0,25.625,2024,2,17.8
26.0,26.25,2024,2,17.84
26.0,26.875,2024,2,18.66
26.0,27.5,2024,2,19.48
26.0,28.125,2024,2,20.28
26.0,28.75,2024,2,19.77
26.0,29.375,2024,2,19.98
26.0,30.0,2024,2,19.53
26.0,30.625,2024,2,20.02
26.0,31.25,2024,2,20.0
26.0,31.875,2024,2,22.53
26.0,32.5,2024,2,24.31
26.0,33.125,2024,2,25.03
26.0,33.75,2024,2,24.28
26.5,25.625,2024,2,17.91
26.5,26.25,2024,2,18.14
26.5,26.875,2024,2,18.77
26.5,27.5,2024,2,19.8
26.5,28.125,2024,2,19.99
26.5,28.75,2024,2,20.37
26.5,29.375,2024,2,20.19
26.5,30.0,2024,2,19.65
26.5,30.625,2024,2,20.12
26.5,31.25,2024,2,20.88
26.5,31.875,2024,2,23.31
26.5,32.5,2024,2,22.94
26.5,33.125,2024,2,23.88
26.5,33.75,2024,2,22.76
27.0,25.625,2024,2,18.14
27.0,26.25,2024,2,18.36
27.0,26.875,2024,2,19.18
27.0,27.5,2024,2,19.95
27.0,28.125,2024,2,20.5
27.0,28.75,2024,2,20.83
27.0,29.375,2024,2,20.26
27.0,30.0,2024,2,20.02
27.0,30.625,2024,2,20.79
27.0,31.25,2024,2,22.36
27.0,31.875,2024,2,20.76
27.0,32.5,2024,2,21.78
27.0,33.125,2024,2,21.29
27.0,33.75,2024,2,21.64
27.5,25.625,2024,2,18.47
27.5,26.25,2024,2,18.98
27.5,26.875,2024,2,19.55
27.5,27.5,2024,2,19.84
27.5,28.125,2024,2,20.54
27.5,28.75,2024,2,20.22
27.5,29.375,2024,2,20.28
27.5,30.0,2024,2,21.08
27.5,30.625,2024,2,21.88
27.5,31.25,2024,2,21.43
27.5,31.875,2024,2,19.93
27.5,32.5,2024,2,20.52
27.5,33.125,2024,2,20.24
27.5,33.75,2024,2,22.64
28.0,25.625,2024,2,18.8
28.0,26.25,2024,2,19.19
28.0,26.875,2024,2,19.55
28.0,27.5,2024,2,19.87
28.0,28.125,2024,2,20.2
28.0,28.75,2024,2,20.6
28.0,29.375,2024,2,20.75
28.0,30.0,2024,2,21.79
28.0,30.625,2024,2,22.2
28.0,31.25,2024,2,20.92
28.0,31.875,2024,2,19.13
28.0,32.5,2024,2,18.89
28.0,33.125,2024,2,20.79
28.0,33.75,2024,2,23.34
28.5,25.625,2024,2,18.88
28.5,26.25,2024,2,19.3
28.5,26.875,2024,2,19.58
28.5,27.5,2024,2,19.64
28.5,28.125,2024,2,19.57
28.5,28.75,2024,2,20.56
28.5,29.375,2024,2,21.25
28.5,30.0,2024,2,21.65
28.5,30.625,2024,2,22.03
28.5,31.25,2024,2,21.21
28.5,31.875,2024,2,18.89
28.5,32.5,2024,2,18.49
28.5,33.125,2024,2,21.66
28.5,33.75,2024,2,19.27
29.0,25.625,2024,2,19.26
29.0,26.25,2024,2,20.35
29.0,26.875,2024,2,20.79
29.0,27.5,2024,2,20.7
29.0,28.125,2024,2,20.37
29.0,28.75,2024,2,20.54
29.0,29.375,2024,2,21.07
29.0,30.0,2024,2,21.06
29.0,30.625,2024,2,22.06
29.0,31.25,2024,2,21.52
29.0,31.875,2024,2,19.22
29.0,32.5,2024,2,19.84
29.0,33.125,2024,2,21.27
29.0,33.75,2024,2,15.9
29.5,25.625,2024,2,19.9
29.5,26.25,2024,2,20.39
29.5,26.875,2024,2,22.14
29.5,27.5,2024,2,21.66
29.5,28.125,2024,2,20.92
29.5,28.75,2024,2,20.37
29.5,29.375,2024,2,20.18
29.5,30.0,2024,2,20.45
29.5,30.625,2024,2,21.88
29.5,31.25,2024,2,21.08
29.5,31.875,2024,2,18.24
29.5,32.5,2024,2,19.86
29.5,33.125,2024,2,18.55
29.5,33.75,2024,2,16.7
30.0,25.625,2024,2,19.56
30.0,26.25,2024,2,20.16
30.0,26.875,2024,2,21.34
30.0,27.5,2024,2,22.66
30.0,28.125,2024,2,21.91
30.0,28.75,2024,2,21.26
30.0,29.375,2024,2,20.86
30.0,30.0,2024,2,20.75
30.0,30.625,2024,2,21.84
30.0,31.25,2024,2,21.62
30.0,31.875,2024,2,19.62
30.0,32.5,2024,2,20.53
30.0,33.125,2024,2,17.11
30.0,33.75,2024,2,18.28
30.5,25.625,2024,2,19.55
30.5,26.25,2024,2,19.66
30.5,26.875,2024,2,19.7
30.5,27.5,2024,2,20.09
30.5,28.125,2024,2,20.95
30.5,28.75,2024,2,21.18
30.5,29.375,2024,2,20.91
30.5,30.0,2024,2,21.93
30.5,30.625,2024,2,23.17
30.5,31.25,2024,2,22.95
30.5,31.875,2024,2,22.24
30.5,32.5,2024,2,20.7
30.5,33.125,2024,2,17.98
30.5,33.75,2024,2,18.57
31.0,25.625,2024,2,19.03
31.0,26.25,2024,2,19.5
31.0,26.875,2024,2,19.45
31.0,27.5,2024,2,19.98
31.0,28.125,2024,2,20.55
31.0,28.75,2024,2,20.44
31.0,29.375,2024,2,20.59
31.0,30.0,2024,2,22.01
31.0,30.625,2024,2,22.54
31.0,31.25,2024,2,22.68
31.0,31.875,2024,2,21.64
31.0,32.5,2024,2,20.18
31.0,33.125,2024,2,18.35
31.0,33.75,2024,2,18.66
31.5,25.625,2024,2,19.8
31.5,26.25,2024,2,19.59
31.5,26.875,2024,2,19.81
31.5,27.5,2024,2,19.71
31.5,28.125,2024,2,19.66
31.5,28.75,2024,2,19.8
31.5,29.375,2024,2,20.11
31.5,30.0,2024,2,20.28
31.5,30.625,2024,2,20.78
31.5,31.25,2024,2,20.6
31.5,31.875,2024,2,19.78
31.5,32.5,2024,2,19.63
31.5,33.125,2024,2,19.12
31.5,33.75,2024,2,19.27
23.5,25.625,2024,3,21.8
23.5,26.25,2024,3,19.89
23.5,26.875,2024,3,19.8
23.5,27.5,2024,3,20.13
23.5,28.125,2024,3,21.16
23.5,28.75,2024,3,22.15
23.5,29.375,2024,3,22.39
23.5,30.0,2024,3,22.91
23.5,30.625,2024,3,23.69
23.5,31.25,2024,3,24.05
23.5,31.875,2024,3,23.62
23.5,32.5,2024,3,24.36
23.5,33.125,2024,3,25.92
23.5,33.75,2024,3,25.33
24.0,25.625,2024,3,21.46
24.0,26.25,2024,3,18.84
24.0,26.875,2024,3,19.13
24.0,27.5,2024,3,19.99
24.0,28.125,2024,3,20.82
24.0,28.75,2024,3,21.84
24.0,29.375,2024,3,21.86
24.0,30.0,2024,3,22.32
24.0,30.625,2024,3,22.86
24.0,31.25,2024,3,23.05
24.0,31.875,2024,3,22.6
24.0,32.5,2024,3,24.08
24.0,33.125,2024,3,25.84
24.0,33.75,2024,3,26.75
24.5,25.625,2024,3,20.54
24.5,26.25,2024,3,18.76
24.5,26.875,2024,3,18.49
24.5,27.5,2024,3,19.32
24.5,28.125,2024,3,20.58
24.5,28.75,2024,3,21.55
24.5,29.375,2024,3,21.59
24.5,30.0,2024,3,22.26
24.5,30.625,2024,3,23.08
24.5,31.25,2024,3,22.43
24.5,31.875,2024,3,22.23
24.5,32.5,2024,3,23.72
24.5,33.125,2024,3,26.73
24.5,33.75,2024,3,27.23
25.0,25.625,2024,3,19.98
25.0,26.25,2024,3,18.96
25.0,26.875,2024,3,18.57
25.0,27.5,2024,3,19.31
25.0,28.125,2024,3,20.49
25.0,28.75,2024,3,21.26
25.0,29.375,2024,3,22.3
25.0,30.0,2024,3,22.64
25.0,30.625,2024,3,23.19
25.0,31.25,2024,3,21.83
25.0,31.875,2024,3,21.72
25.0,32.5,2024,3,23.98
25.0,33.125,2024,3,26.41
25.0,33.75,2024,3,26.17
25.5,25.625,2024,3,19.27
25.5,26.25,2024,3,18.84
25.5,26.875,2024,3,18.93
25.5,27.5,2024,3,19.41
25.5,28.125,2024,3,20.98
25.5,28.75,2024,3,21.46
25.5,29.375,2024,3,21.08
25.5,30.0,2024,3,20.9
25.5,30.625,2024,3,22.29
25.5,31.25,2024,3,20.66
25.5,31.875,2024,3,21.64
25.5,32.5,2024,3,24.3
25.5,33.125,2024,3,25.21
25.5,33.75,2024,3,24.75
26.0,25.625,2024,3,18.97
26.0,26.25,2024,3,18.96
26.0,26.875,2024,3,19.36
26.0,27.5,2024,3,20.04
26.0,28.125,2024,3,20.89
26.0,28.75,2024,3,20.53
26.0,29.375,2024,3,20.15
26.0,30.0,2024,3,19.86
26.0,30.625,2024,3,20.69
26.0,31.25,2024,3,20.71
26.0,31.875,2024,3,23.41
26.0,32.5,2024,3,24.78
26.0,33.125,2024,3,25.72
26.0,33.75,2024,3,23.73
26.5,25.625,2024,3,19.0
26.5,26.25,2024,3,19.07
26.5,26.875,2024,3,19.34
26.5,27.5,2024,3,20.11
26.5,28.125,2024,3,20.38
26.5,28.75,2024,3,20.77
26.5,29.375,2024,3,20.13
26.5,30.0,2024,3,19.85
26.5,30.625,2024,3,20.69
26.5,31.25,2024,3,21.65
26.5,31.875,2024,3,24.69
26.5,32.5,2024,3,23.64
26.5,33.125,2024,3,24.3
26.5,33.75,2024,3,23.07
27.0,25.625,2024,3,18.9
27.0,26.25,2024,3,18.92
27.0,26.875,2024,3,19.6
27.0,27.5,2024,3,20.04
27.0,28.125,2024,3,20.54
27.0,28.75,2024,3,20.83
27.0,29.375,2024,3,20.1
27.0,30.0,2024,3,20.06
27.0,30.625,2024,3,21.03
27.0,31.25,2024,3,23.24
27.0,31.875,2024,3,22.37
27.0,32.5,2024,3,22.66
27.0,33.125,2024,3,22.53
27.0,33.75,2024,3,21.96
27.5,25.625,2024,3,18.67
27.5,26.25,2024,3,18.97
27.5,26.875,2024,3,19.78
27.5,27.5,2024,3,19.86
27.5,28.125,2024,3,20.39
27.5,28.75,2024,3,19.96
27.5,29.375,2024,3,20.0
27.5,30.0,2024,3,20.66
27.5,30.625,2024,3,21.91
27.5,31.25,2024,3,21.91
27.5,31.875,2024,3,21.42
27.5,32.5,2024,3,21.67
27.5,33.125,2024,3,21.73
27.5,33.75,2024,3,22.63
28.0,25.625,2024,3,18.67
28.0,26.25,2024,3,19.05
28.0,26.875,2024,3,19.57
28.0,27.5,2024,3,19.92
28.0,28.125,2024,3,20.11
28.0,28.75,2024,3,20.25
28.0,29.375,2024,3,20.24
28.0,30.0,2024,3,21.18
28.0,30.625,2024,3,21.88
28.0,31.25,2024,3,21.1
28.0,31.875,2024,3,20.26
28.0,32.5,2024,3,19.98
28.0,33.125,2024,3,22.22
28.0,33.75,2024,3,22.0
28.5,25.625,2024,3,18.64
28.5,26.25,2024,3,18.96
28.5,26.875,2024,3,19.34
28.5,27.5,2024,3,19.66
28.5,28.125,2024,3,19.58
28.5,28.75,2024,3,20.17
28.5,29.375,2024,3,20.55
28.5,30.0,2024,3,20.8
28.5,30.625,2024,3,21.51
28.5,31.25,2024,3,21.2
28.5,31.875,2024,3,19.27
28.5,32.5,2024,3,18.7
28.5,33.125,2024,3,21.91
28.5,33.75,2024,3,19.59
29.0,25.625,2024,3,18.75
29.0,26.25,2024,3,19.53
29.0,26.875,2024,3,20.01
29.0,27.5,2024,3,20.43
29.0,28.125,2024,3,20.2
29.0,28.75,2024,3,19.87
29.0,29.375,2024,3,20.28
29.0,30.0,2024,3,20.04
29.0,30.625,2024,3,21.37
29.0,31.25,2024,3,21.47
29.0,31.875,2024,3,19.56
29.0,32.5,2024,3,19.43
29.0,33.125,2024,3,22.28
29.0,33.75,2024,3,18.94
29.5,25.625,2024,3,19.33
29.5,26.25,2024,3,19.49
29.5,26.875,2024,3,21.04
29.5,27.5,2024,3,20.93
29.5,28.125,2024,3,20.18
29.5,28.75,2024,3,19.43
29.5,29.375,2024,3,19.04
29.5,30.0,2024,3,19.32
29.5,30.625,2024,3,21.03
29.5,31.25,2024,3,20.89
29.5,31.875,2024,3,18.48
29.5,32.5,2024,3,19.85
29.5,33.125,2024,3,19.38
29.5,33.75,2024,3,17.64
30.0,25.625,2024,3,18.94
30.0,26.25,2024,3,19.39
30.0,26.875,2024,3,20.29
30.0,27.5,2024,3,21.48
30.0,28.125,2024,3,20.62
30.0,28.75,2024,3,19.85
30.0,29.375,2024,3,19.4
30.0,30.0,2024,3,19.33
30.0,30.625,2024,3,20.54
30.0,31.25,2024,3,20.92
30.0,31.875,2024,3,19.54
30.0,32.5,2024,3,20.58
30.0,33.125,2024,3,17.92
30.0,33.75,2024,3,18.62
30.5,25.625,2024,3,18.98
30.5,26.25,2024,3,18.87
30.5,26.875,2024,3,18.55
30.5,27.5,2024,3,18.66
30.5,28.125,2024,3,19.36
30.5,28.75,2024,3,19.54
30.5,29.375,2024,3,19.29
30.5,30.0,2024,3,20.58
30.5,30.625,2024,3,21.89
30.5,31.25,2024,3,21.88
30.5,31.875,2024,3,21.56
30.5,32.5,2024,3,20.58
30.5,33.125,2024,3,18.44
30.5,33.75,2024,3,18.96
31.0,25.625,2024,3,18.38
31.0,26.25,2024,3,18.57
31.0,26.875,2024,3,18.22
31.0,27.5,2024,3,18.58
31.0,28.125,2024,3,19.0
31.0,28.75,2024,3,18.82
31.0,29.375,2024,3,18.86
31.0,30.0,2024,3,20.74
31.0,30.625,2024,3,21.48
31.0,31.25,2024,3,21.82
31.0,31.875,2024,3,21.37
31.0,32.5,2024,3,20.36
31.0,33.125,2024,3,18.96
31.0,33.75,2024,3,19.57
31.5,25.625,2024,3,19.11
31.5,26.25,2024,3,18.68
31.5,26.875,2024,3,18.8
31.5,27.5,2024,3,18.62
31.5,28.125,2024,3,18.85
31.5,28.75,2024,3,19.05
31.5,29.375,2024,3,19.28
31.5,30.0,2024,3,18.96
31.5,30.625,2024,3,19.45
31.5,31.25,2024,3,19.34
31.5,31.875,2024,3,19.32
31.5,32.5,2024,3,19.34
31.5,33.125,2024,3,19.0
31.5,33.75,2024,3,18.93
23.5,25.625,2024,4,19.63
23.5,26.25,2024,4,18.16
23.5,26.875,2024,4,19.2
23.5,27.5,2024,4,19.43
23.5,28.125,2024,4,20.14
23.5,28.75,2024,4,21.07
23.5,29.375,2024,4,21.63
23.5,30.0,2024,4,22.58
23.5,30.625,2024,4,22.79
23.5,31.25,2024,4,23.46
23.5,31.875,2024,4,24.02
23.5,32.5,2024,4,24.81
23.5,33.125,2024,4,26.17
23.5,33.75,2024,4,25.1
24.0,25.625,2024,4,18.15
24.0,26.25,2024,4,16.74
24.0,26.875,2024,4,18.09
24.0,27.5,2024,4,18.88
24.0,28.125,2024,4,19.54
24.0,28.75,2024,4,20.7
24.0,29.375,2024,4,21.05
24.0,30.0,2024,4,22.23
24.0,30.625,2024,4,22.16
24.0,31.25,2024,4,22.5
24.0,31.875,2024,4,23.09
24.0,32.5,2024,4,24.59
24.0,33.125,2024,4,25.83
24.0,33.75,2024,4,26.31
24.5,25.625,2024,4,18.25
24.5,26.25,2024,4,17.09
24.5,26.875,2024,4,17.21
24.5,27.5,2024,4,17.94
24.5,28.125,2024,4,18.92
24.5,28.75,2024,4,20.17
24.5,29.375,2024,4,20.5
24.5,30.0,2024,4,22.22
24.5,30.625,2024,4,22.47
24.5,31.25,2024,4,22.04
24.5,31.875,2024,4,22.79
24.5,32.5,2024,4,24.16
24.5,33.125,2024,4,26.34
24.5,33.75,2024,4,26.86
25.0,25.625,2024,4,18.08
25.0,26.25,2024,4,17.05
25.0,26.875,2024,4,17.21
25.0,27.5,2024,4,18.01
25.0,28.125,2024,4,18.74
25.0,28.75,2024,4,19.56
25.0,29.375,2024,4,20.9
25.0,30.0,2024,4,22.37
25.0,30.625,2024,4,22.6
25.0,31.25,2024,4,21.51
25.0,31.875,2024,4,22.24
25.0,32.5,2024,4,24.09
25.0,33.125,2024,4,26.0
25.0,33.75,2024,4,26.13
25.5,25.625,2024,4,17.33
25.5,26.25,2024,4,17.1
25.5,26.875,2024,4,17.59
25.5,27.5,2024,4,18.26
25.5,28.125,2024,4,19.37
25.5,28.75,2024,4,19.96
25.5,29.375,2024,4,19.7
25.5,30.0,2024,4,20.13
25.5,30.625,2024,4,21.56
25.5,31.25,2024,4,20.11
25.5,31.875,2024,4,21.49
25.5,32.5,2024,4,24.13
25.5,33.125,2024,4,24.6
25.5,33.75,2024,4,25.25
26.0,25.625,2024,4,17.29
26.0,26.25,2024,4,17.28
26.0,26.875,2024,4,18.11
26.0,27.5,2024,4,18.81
26.0,28.125,2024,4,19.52
26.0,28.75,2024,4,18.99
26.0,29.375,2024,4,19.27
26.0,30.0,2024,4,19.36
26.0,30.625,2024,4,19.92
26.0,31.25,2024,4,19.95
26.0,31.875,2024,4,22.82
26.0,32.5,2024,4,24.77
26.0,33.125,2024,4,25.2
26.0,33.75,2024,4,24.92
26.5,25.625,2024,4,17.44
26.5,26.25,2024,4,17.39
26.5,26.875,2024,4,17.79
26.5,27.5,2024,4,18.88
26.5,28.125,2024,4,19.56
26.5,28.75,2024,4,19.32
26.5,29.375,2024,4,19.61
26.5,30.0,2024,4,19.43
26.5,30.625,2024,4,19.7
26.5,31.25,2024,4,20.63
26.5,31.875,2024,4,23.79
26.5,32.5,2024,4,23.96
