-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN
30.5,30.5,2022,50,12.35
30.5,31.5,2022,50,10.27
30.5,32.5,2022,50,11.97
30.5,33.5,2022,50,11.77
31.5,25.5,2022,50,16.84
31.5,26.5,2022,50,16.74
31.5,27.5,2022,50,16.05
31.5,28.5,2022,50,15.32
31.5,29.5,2022,50,12.88
31.5,30.5,2022,50,11.23
31.5,31.5,2022,50,11.19
31.5,32.5,2022,50,8.93
31.5,33.5,2022,50,9.0
23.5,25.5,2022,51,22.39
23.5,26.5,2022,51,23.04
23.5,27.5,2022,51,22.71
23.5,28.5,2022,51,22.62
23.5,29.5,2022,51,22.25
23.5,30.5,2022,51,22.04
23.5,31.5,2022,51,22.54
23.5,32.5,2022,51,22.18
23.5,33.5,2022,51,22.3
24.5,25.5,2022,51,22.06
24.5,26.5,2022,51,22.26
24.5,27.5,2022,51,22.07
24.5,28.5,2022,51,22.05
24.5,29.5,2022,51,21.82
24.5,30.5,2022,51,21.87
24.5,31.5,2022,51,22.31
24.5,32.5,2022,51,21.93
24.5,33.5,2022,51,21.71
25.5,25.5,2022,51,21.64
25.5,26.5,2022,51,21.3
25.5,27.5,2022,51,21.58
25.5,28.5,2022,51,21.48
25.5,29.5,2022,51,21.64
25.5,30.5,2022,51,21.57
25.5,31.5,2022,51,21.96
25.5,32.5,2022,51,21.45
25.5,33.5,2022,51,21.48
26.5,25.5,2022,51,21.31
26.5,26.5,2022,51,21.5
26.5,27.5,2022,51,21.27
26.5,28.5,2022,51,21.2
26.5,29.5,2022,51,21.12
26.5,30.5,2022,51,21.18
26.5,31.5,2022,51,20.95
26.5,32.5,2022,51,20.98
26.5,33.5,2022,51,21.0
27.5,25.5,2022,51,20.4
27.5,26.5,2022,51,20.18
27.5,27.5,2022,51,20.66
27.5,28.5,2022,51,20.52
27.5,29.5,2022,51,20.81
27.5,30.5,2022,51,20.67
27.5,31.5,2022,51,21.07
27.5,32.5,2022,51,21.17
27.5,33.5,2022,51,20.44
28.5,25.5,2022,51,19.69
28.5,26.5,2022,51,19.94
28.5,27.5,2022,51,19.94
28.5,28.5,2022,51,20.11
28.5,29.5,2022,51,20.15
28.5,30.5,2022,51,19.95
28.5,31.5,2022,51,20.6
28.5,32.5,2022,51,20.48
28.5,33.5,2022,51,20.39
29.5,25.5,2022,51,18.24
29.5,26.5,2022,51,18.53
29.5,27.5,2022,51,19.5
29.5,28.5,2022,51,19.89
29.5,29.5,2022,51,19.5
29.5,30.5,2022,51,19.52
29.5,31.5,2022,51,19.69
29.5,32.5,2022,51,19.61
29.5,33.5,2022,51,19.56
30.5,25.5,2022,51,18.68
30.5,26.5,2022,51,19.67
30.5,27.5,2022,51,17.95
30.5,28.5,2022,51,18.87
30.5,29.5,2022,51,18.71
30.5,30.5,2022,51,18.49
30.5,31.5,2022,51,18.57
30.5,32.5,2022,51,18.28
30.5,33.5,2022,51,17.9
31.5,25.5,2022,51,17.89
31.5,26.5,2022,51,18.09
31.5,27.5,2022,51,16.7
31.5,28.5,2022,51,17.34
31.5,29.5,2022,51,17.85
31.5,30.5,2022,51,17.46
31.5,31.5,2022,51,16.95
31.5,32.5,2022,51,17.27
31.5,33.5,2022,51,15.92
23.5,25.5,2022,52,23.37
23.5,26.5,2022,52,23.75
23.5,27.5,2022,52,23.31
23.5,28.5,2022,52,23.34
23.5,29.5,2022,52,23.0
23.5,30.5,2022,52,23.19
23.5,31.5,2022,52,23.37
23.5,32.5,2022,52,23.05
23.5,33.5,2022,52,22.91
24.5,25.5,2022,52,22.9
24.5,26.5,2022,52,23.23
24.5,27.5,2022,52,23.22
24.5,28.5,2022,52,23.03
24.5,29.5,2022,52,22.53
24.5,30.5,2022,52,22.84
24.5,31.5,2022,52,23.09
24.5,32.5,2022,52,22.8
24.5,33.5,2022,52,22.44
25.5,25.5,2022,52,21.72
25.5,26.5,2022,52,22.12
25.5,27.5,2022,52,22.45
25.5,28.5,2022,52,22.01
25.5,29.5,2022,52,22.08
25.5,30.5,2022,52,22.34
25.5,31.5,2022,52,22.3
25.5,32.5,2022,52,21.78
25.5,33.5,2022,52,22.02
26.5,25.5,2022,52,19.27
26.5,26.5,2022,52,19.84
26.5,27.5,2022,52,20.52
26.5,28.5,2022,52,21.22
26.5,29.5,2022,52,21.26
26.5,30.5,2022,52,21.7
26.5,31.5,2022,52,21.34
26.5,32.5,2022,52,21.07
26.5,33.5,2022,52,21.25
27.5,25.5,2022,52,19.54
27.5,26.5,2022,52,19.38
27.5,27.5,2022,52,19.48
27.5,28.5,2022,52,20.18
27.5,29.5,2022,52,19.65
27.5,30.5,2022,52,19.89
27.5,31.5,2022,52,20.19
27.5,32.5,2022,52,19.6
27.5,33.5,2022,52,19.62
28.5,25.5,2022,52,20.39
28.5,26.5,2022,52,19.67
28.5,27.5,2022,52,18.9
28.5,28.5,2022,52,19.0
28.5,29.5,2022,52,19.24
28.5,30.5,2022,52,19.04
28.5,31.5,2022,52,19.52
28.5,32.5,2022,52,19.54
28.5,33.5,2022,52,20.37
29.5,25.5,2022,52,19.69
29.5,26.5,2022,52,19.4
29.5,27.5,2022,52,19.85
29.5,28.5,2022,52,20.04
29.5,29.5,2022,52,19.97
29.5,30.5,2022,52,19.87
29.5,31.5,2022,52,19.92
29.5,32.5,2022,52,20.09
29.5,33.5,2022,52,20.1
30.5,25.5,2022,52,19.33
30.5,26.5,2022,52,19.32
30.5,27.5,2022,52,18.94
30.5,28.5,2022,52,19.55
30.5,29.5,2022,52,19.53
30.5,30.5,2022,52,19.27
30.5,31.5,2022,52,18.85
30.5,32.5,2022,52,18.89
30.5,33.5,2022,52,18.67
31.5,25.5,2022,52,18.29
31.5,26.5,2022,52,18.36
31.5,27.5,2022,52,16.91
31.5,28.5,2022,52,18.2
31.5,29.5,2022,52,18.62
31.5,30.5,2022,52,17.86
31.5,31.5,2022,52,17.67
31.5,32.5,2022,52,17.06
31.5,33.5,2022,52,16.79
23.5,25.5,2022,53,23.3
23.5,26.5,2022,53,23.77
23.5,27.5,2022,53,22.9
23.5,28.5,2022,53,23.43
23.5,29.5,2022,53,23.27
23.5,30.5,2022,53,22.99
23.5,31.5,2022,53,23.27
23.5,32.5,2022,53,22.84
23.5,33.5,2022,53,23.01
24.5,25.5,2022,53,23.12
24.5,26.5,2022,53,22.62
24.5,27.5,2022,53,22.98
24.5,28.5,2022,53,22.79
24.5,29.5,2022,53,22.68
24.5,30.5,2022,53,22.75
24.5,31.5,2022,53,23.06
24.5,32.5,2022,53,22.66
24.5,33.5,2022,53,22.47
25.5,25.5,2022,53,22.09
25.5,26.5,2022,53,21.46
25.5,27.5,2022,53,22.21
25.5,28.5,2022,53,22.33
25.5,29.5,2022,53,22.37
25.5,30.5,2022,53,22.23
25.5,31.5,2022,53,22.56
25.5,32.5,2022,53,22.08
25.5,33.5,2022,53,22.12
26.5,25.5,2022,53,22.1
26.5,26.5,2022,53,21.64
26.5,27.5,2022,53,21.85
26.5,28.5,2022,53,21.86
26.5,29.5,2022,53,21.77
26.5,30.5,2022,53,21.99
26.5,31.5,2022,53,21.77
26.5,32.5,2022,53,21.7
26.5,33.5,2022,53,21.75
27.5,25.5,2022,53,20.97
27.5,26.5,2022,53,20.53
27.5,27.5,2022,53,20.72
27.5,28.5,2022,53,21.05
27.5,29.5,2022,53,21.05
27.5,30.5,2022,53,21.05
27.5,31.5,2022,53,21.63
27.5,32.5,2022,53,21.76
27.5,33.5,2022,53,21.16
28.5,25.5,2022,53,20.38
28.5,26.5,2022,53,20.22
28.5,27.5,2022,53,20.45
28.5,28.5,2022,53,20.51
28.5,29.5,2022,53,20.43
28.5,30.5,2022,53,20.26
28.5,31.5,2022,53,20.84
28.5,32.5,2022,53,21.08
28.5,33.5,2022,53,21.18
29.5,25.5,2022,53,19.52
29.5,26.5,2022,53,19.56
29.5,27.5,2022,53,19.45
29.5,28.5,2022,53,19.46
29.5,29.5,2022,53,19.42
29.5,30.5,2022,53,19.62
29.5,31.5,2022,53,19.34
29.5,32.5,2022,53,19.85
29.5,33.5,2022,53,20.7
30.5,25.5,2022,53,18.33
30.5,26.5,2022,53,18.73
30.5,27.5,2022,53,18.98
30.5,28.5,2022,53,19.01
30.5,29.5,2022,53,17.99
30.5,30.5,2022,53,17.57
30.5,31.5,2022,53,17.49
30.5,32.5,2022,53,18.34
30.5,33.5,2022,53,19.14
31.5,25.5,2022,53,15.67
31.5,26.5,2022,53,16.17
31.5,27.5,2022,53,15.83
31.5,28.5,2022,53,17.06
31.5,29.5,2022,53,17.12
31.5,30.5,2022,53,16.05
31.5,31.5,2022,53,15.34
31.5,32.5,2022,53,16.34
31.5,33.5,2022,53,15.99
23.5,25.5,2022,54,22.72
23.5,26.5,2022,54,23.42
23.5,27.5,2022,54,22.88
23.5,28.5,2022,54,23.15
23.5,29.5,2022,54,22.86
23.5,30.5,2022,54,23.13
23.5,31.5,2022,54,23.61
23.5,32.5,2022,54,23.4
23.5,33.5,2022,54,23.43
24.5,25.5,2022,54,22.54
24.5,26.5,2022,54,22.92
24.5,27.5,2022,54,22.77
24.5,28.5,2022,54,22.64
24.5,29.5,2022,54,22.41
24.5,30.5,2022,54,22.7
24.5,31.5,2022,54,23.28
24.5,32.5,2022,54,23.08
24.5,33.5,2022,54,22.94
25.5,25.5,2022,54,21.7
25.5,26.5,2022,54,21.89
25.5,27.5,2022,54,21.95
25.5,28.5,2022,54,21.82
25.5,29.5,2022,54,21.8
25.5,30.5,2022,54,21.85
25.5,31.5,2022,54,22.2
25.5,32.5,2022,54,21.93
25.5,33.5,2022,54,22.58
26.5,25.5,2022,54,21.28
26.5,26.5,2022,54,21.26
26.5,27.5,2022,54,21.02
26.5,28.5,2022,54,20.37
26.5,29.5,2022,54,21.5
26.5,30.5,2022,54,21.32
26.5,31.5,2022,54,20.97
26.5,32.5,2022,54,21.39
26.5,33.5,2022,54,21.97
27.5,25.5,2022,54,19.02
27.5,26.5,2022,54,19.13
27.5,27.5,2022,54,19.42
27.5,28.5,2022,54,19.37
27.5,29.5,2022,54,19.46
27.5,30.5,2022,54,20.39
27.5,31.5,2022,54,20.76
27.5,32.5,2022,54,21.07
27.5,33.5,2022,54,21.28
28.5,25.5,2022,54,17.75
28.5,26.5,2022,54,16.26
28.5,27.5,2022,54,15.94
28.5,28.5,2022,54,15.63
28.5,29.5,2022,54,16.58
28.5,30.5,2022,54,18.06
28.5,31.5,2022,54,19.16
28.5,32.5,2022,54,20.34
28.5,33.5,2022,54,20.94
29.5,25.5,2022,54,13.21
29.5,26.5,2022,54,12.65
29.5,27.5,2022,54,12.01
29.5,28.5,2022,54,12.37
29.5,29.5,2022,54,14.82
29.5,30.5,2022,54,15.52
29.5,31.5,2022,54,17.43
29.5,32.5,2022,54,20.03
29.5,33.5,2022,54,20.48
30.5,25.5,2022,54,12.81
30.5,26.5,2022,54,10.06
30.5,27.5,2022,54,11.54
30.5,28.5,2022,54,10.63
30.5,29.5,2022,54,11.09
30.5,30.5,2022,54,14.34
30.5,31.5,2022,54,14.39
30.5,32.5,2022,54,18.19
30.5,33.5,2022,54,19.18
31.5,25.5,2022,54,12.15
31.5,26.5,2022,54,7.18
31.5,27.5,2022,54,7.47
31.5,28.5,2022,54,7.22
31.5,29.5,2022,54,8.96
31.5,30.5,2022,54,10.78
31.5,31.5,2022,54,15.48
31.5,32.5,2022,54,14.87
31.5,33.5,2022,54,16.29
23.5,25.5,2022,55,21.81
23.5,26.5,2022,55,22.45
23.5,27.5,2022,55,22.57
23.5,28.5,2022,55,22.11
23.5,29.5,2022,55,22.09
23.5,30.5,2022,55,21.08
23.5,31.5,2022,55,22.15
23.5,32.5,2022,55,21.95
23.5,33.5,2022,55,22.75
24.5,25.5,2022,55,19.46
24.5,26.5,2022,55,21.62
24.5,27.5,2022,55,21.9
24.5,28.5,2022,55,21.38
24.5,29.5,2022,55,21.53
24.5,30.5,2022,55,21.22
24.5,31.5,2022,55,22.32
24.5,32.5,2022,55,21.3
24.5,33.5,2022,55,22.05
25.5,25.5,2022,55,16.56
25.5,26.5,2022,55,18.3
25.5,27.5,2022,55,19.52
25.5,28.5,2022,55,19.59
25.5,29.5,2022,55,20.37
25.5,30.5,2022,55,20.08
25.5,31.5,2022,55,20.73
25.5,32.5,2022,55,20.25
25.5,33.5,2022,55,21.0
26.5,25.5,2022,55,17.26
26.5,26.5,2022,55,16.72
26.5,27.5,2022,55,17.24
26.5,28.5,2022,55,17.35
26.5,29.5,2022,55,18.44
26.5,30.5,2022,55,19.22
26.5,31.5,2022,55,19.63
26.5,32.5,2022,55,19.85
26.5,33.5,2022,55,20.66
27.5,25.5,2022,55,15.07
27.5,26.5,2022,55,13.54
27.5,27.5,2022,55,12.53
27.5,28.5,2022,55,13.41
27.5,29.5,2022,55,15.2
27.5,30.5,2022,55,17.74
27.5,31.5,2022,55,19.74
27.5,32.5,2022,55,20.12
27.5,33.5,2022,55,20.58
28.5,25.5,2022,55,13.86
28.5,26.5,2022,55,12.78
28.5,27.5,2022,55,12.27
28.5,28.5,2022,55,11.81
28.5,29.5,2022,55,13.06
28.5,30.5,2022,55,15.02
28.5,31.5,2022,55,16.92
28.5,32.5,2022,55,18.3
28.5,33.5,2022,55,20.36
29.5,25.5,2022,55,17.29
29.5,26.5,2022,55,15.55
29.5,27.5,2022,55,13.79
29.5,28.5,2022,55,12.52
29.5,29.5,2022,55,12.65
29.5,30.5,2022,55,13.27
29.5,31.5,2022,55,14.82
29.5,32.5,2022,55,17.89
29.5,33.5,2022,55,18.81
30.5,25.5,2022,55,18.42
30.5,26.5,2022,55,16.94
30.5,27.5,2022,55,14.6
30.5,28.5,2022,55,15.97
30.5,29.5,2022,55,16.04
30.5,30.5,2022,55,15.79
30.5,31.5,2022,55,14.15
30.5,32.5,2022,55,15.96
30.5,33.5,2022,55,17.92
31.5,25.5,2022,55,16.57
31.5,26.5,2022,55,17.25
31.5,27.5,2022,55,15.31
31.5,28.5,2022,55,13.45
31.5,29.5,2022,55,11.37
31.5,30.5,2022,55,14.36
31.5,31.5,2022,55,13.62
31.5,32.5,2022,55,14.9
31.5,33.5,2022,55,16.48
23.5,25.5,2022,56,22.4
23.5,26.5,2022,56,22.96
23.5,27.5,2022,56,22.67
23.5,28.5,2022,56,22.56
23.5,29.5,2022,56,22.4
23.5,30.5,2022,56,22.02
23.5,31.5,2022,56,22.78
23.5,32.5,2022,56,22.69
23.5,33.5,2022,56,22.93
24.5,25.5,2022,56,22.03
24.5,26.5,2022,56,22.61
24.5,27.5,2022,56,22.19
24.5,28.5,2022,56,21.94
24.5,29.5,2022,56,21.88
24.5,30.5,2022,56,21.86
24.5,31.5,2022,56,22.74
24.5,32.5,2022,56,22.31
24.5,33.5,2022,56,22.21
25.5,25.5,2022,56,21.83
25.5,26.5,2022,56,22.01
25.5,27.5,2022,56,21.55
25.5,28.5,2022,56,21.23
25.5,29.5,2022,56,21.23
25.5,30.5,2022,56,21.01
25.5,31.5,2022,56,21.96
25.5,32.5,2022,56,21.38
25.5,33.5,2022,56,22.02
26.5,25.5,2022,56,21.5
26.5,26.5,2022,56,21.6
26.5,27.5,2022,56,21.07
26.5,28.5,2022,56,21.0
26.5,29.5,2022,56,20.69
26.5,30.5,2022,56,20.58
26.5,31.5,2022,56,20.49
26.5,32.5,2022,56,20.76
26.5,33.5,2022,56,21.58
27.5,25.5,2022,56,21.03
27.5,26.5,2022,56,21.0
27.5,27.5,2022,56,20.63
27.5,28.5,2022,56,20.52
27.5,29.5,2022,56,19.79
27.5,30.5,2022,56,18.59
27.5,31.5,2022,56,17.72
27.5,32.5,2022,56,17.89
27.5,33.5,2022,56,20.45
28.5,25.5,2022,56,20.67
28.5,26.5,2022,56,20.45
28.5,27.5,2022,56,20.06
28.5,28.5,2022,56,19.71
28.5,29.5,2022,56,18.79
28.5,30.5,2022,56,16.78
28.5,31.5,2022,56,16.22
28.5,32.5,2022,56,15.14
28.5,33.5,2022,56,17.56
29.5,25.5,2022,56,19.86
29.5,26.5,2022,56,19.93
29.5,27.5,2022,56,19.4
29.5,28.5,2022,56,18.8
29.5,29.5,2022,56,18.45
29.5,30.5,2022,56,18.39
29.5,31.5,2022,56,16.05
29.5,32.5,2022,56,15.54
29.5,33.5,2022,56,14.04
30.5,25.5,2022,56,18.92
30.5,26.5,2022,56,17.56
30.5,27.5,2022,56,14.98
30.5,28.5,2022,56,14.56
30.5,29.5,2022,56,15.74
30.5,30.5,2022,56,14.78
30.5,31.5,2022,56,13.37
30.5,32.5,2022,56,15.45
30.5,33.5,2022,56,14.92
31.5,25.5,2022,56,15.73
31.5,26.5,2022,56,13.15
31.5,27.5,2022,56,10.56
31.5,28.5,2022,56,10.64
31.5,29.5,2022,56,11.26
31.5,30.5,2022,56,11.18
31.5,31.5,2022,56,11.55
31.5,32.5,2022,56,13.32
31.5,33.5,2022,56,13.26
23.5,25.5,2022,57,23.47
23.5,26.5,2022,57,23.92
23.5,27.5,2022,57,23.87
23.5,28.5,2022,57,23.48
23.5,29.5,2022,57,23.27
23.5,30.5,2022,57,23.46
23.5,31.5,2022,57,23.71
23.5,32.5,2022,57,23.54
23.5,33.5,2022,57,23.54
24.5,25.5,2022,57,23.48
24.5,26.5,2022,57,23.29
24.5,27.5,2022,57,23.09
24.5,28.5,2022,57,22.96
24.5,29.5,2022,57,22.68
24.5,30.5,2022,57,23.19
24.5,31.5,2022,57,23.36
24.5,32.5,2022,57,23.08
24.5,33.5,2022,57,22.98
25.5,25.5,2022,57,22.34
25.5,26.5,2022,57,22.23
25.5,27.5,2022,57,22.32
25.5,28.5,2022,57,22.65
25.5,29.5,2022,57,22.82
25.5,30.5,2022,57,22.69
25.5,31.5,2022,57,22.84
25.5,32.5,2022,57,22.52
25.5,33.5,2022,57,22.58
26.5,25.5,2022,57,21.98
26.5,26.5,2022,57,21.74
26.5,27.5,2022,57,21.85
26.5,28.5,2022,57,22.35
26.5,29.5,2022,57,22.23
26.5,30.5,2022,57,22.3
26.5,31.5,2022,57,21.66
26.5,32.5,2022,57,22.15
26.5,33.5,2022,57,22.14
27.5,25.5,2022,57,20.02
27.5,26.5,2022,57,20.32
27.5,27.5,2022,57,20.85
27.5,28.5,2022,57,21.62
27.5,29.5,2022,57,21.45
27.5,30.5,2022,57,21.44
27.5,31.5,2022,57,21.74
27.5,32.5,2022,57,21.52
27.5,33.5,2022,57,21.31
28.5,25.5,2022,57,21.53
28.5,26.5,2022,57,21.42
28.5,27.5,2022,57,21.46
28.5,28.5,2022,57,21.56
28.5,29.5,2022,57,21.46
28.5,30.5,2022,57,21.09
28.5,31.5,2022,57,21.21
28.5,32.5,2022,57,20.96
28.5,33.5,2022,57,20.91
29.5,25.5,2022,57,20.48
29.5,26.5,2022,57,20.69
29.5,27.5,2022,57,21.03
29.5,28.5,2022,57,21.28
29.5,29.5,2022,57,21.32
29.5,30.5,2022,57,20.92
29.5,31.5,2022,57,20.69
29.5,32.5,2022,57,20.79
29.5,33.5,2022,57,20.62
30.5,25.5,2022,57,20.46
30.5,26.5,2022,57,20.58
30.5,27.5,2022,57,20.92
30.5,28.5,2022,57,19.92
30.5,29.5,2022,57,20.42
30.5,30.5,2022,57,19.72
30.5,31.5,2022,57,18.01
30.5,32.5,2022,57,19.02
30.5,33.5,2022,57,17.68
31.5,25.5,2022,57,14.65
31.5,26.5,2022,57,12.93
31.5,27.5,2022,57,11.13
31.5,28.5,2022,57,12.21
31.5,29.5,2022,57,16.48
31.5,30.5,2022,57,16.83
31.5,31.5,2022,57,17.88
31.5,32.5,2022,57,15.63
31.5,33.5,2022,57,12.97
23.5,25.5,2022,58,23.46
23.5,26.5,2022,58,24.51
23.5,27.5,2022,58,23.61
23.5,28.5,2022,58,23.76
23.5,29.5,2022,58,23.84
23.5,30.5,2022,58,23.78
23.5,31.5,2022,58,24.0
23.5,32.5,2022,58,23.74
23.5,33.5,2022,58,23.87
24.5,25.5,2022,58,23.95
24.5,26.5,2022,58,24.3
24.5,27.5,2022,58,23.35
24.5,28.5,2022,58,23.2
24.5,29.5,2022,58,22.93
24.5,30.5,2022,58,23.48
24.5,31.5,2022,58,23.77
24.5,32.5,2022,58,23.44
24.5,33.5,2022,58,23.34
25.5,25.5,2022,58,23.18
25.5,26.5,2022,58,22.55
25.5,27.5,2022,58,22.7
25.5,28.5,2022,58,23.09
25.5,29.5,2022,58,23.34
25.5,30.5,2022,58,23.04
25.5,31.5,2022,58,23.28
25.5,32.5,2022,58,22.75
25.5,33.5,2022,58,22.91
26.5,25.5,2022,58,22.57
26.5,26.5,2022,58,23.15
26.5,27.5,2022,58,22.93
26.5,28.5,2022,58,22.8
26.5,29.5,2022,58,22.85
26.5,30.5,2022,58,22.89
26.5,31.5,2022,58,22.26
26.5,32.5,2022,58,22.48
26.5,33.5,2022,58,22.47
27.5,25.5,2022,58,21.09
27.5,26.5,2022,58,21.56
27.5,27.5,2022,58,22.16
27.5,28.5,2022,58,22.15
27.5,29.5,2022,58,22.16
27.5,30.5,2022,58,21.98
27.5,31.5,2022,58,22.25
27.5,32.5,2022,58,22.33
27.5,33.5,2022,58,21.79
28.5,25.5,2022,58,21.45
28.5,26.5,2022,58,21.56
28.5,27.5,2022,58,21.63
28.5,28.5,2022,58,21.67
28.5,29.5,2022,58,21.72
28.5,30.5,2022,58,21.31
28.5,31.5,2022,58,21.97
28.5,32.5,2022,58,21.81
28.5,33.5,2022,58,21.65
29.5,25.5,2022,58,20.47
29.5,26.5,2022,58,20.31
29.5,27.5,2022,58,20.66
29.5,28.5,2022,58,20.09
29.5,29.5,2022,58,20.25
29.5,30.5,2022,58,20.85
29.5,31.5,2022,58,21.18
29.5,32.5,2022,58,21.15
29.5,33.5,2022,58,21.19
30.5,25.5,2022,58,20.41
30.5,26.5,2022,58,20.82
30.5,27.5,2022,58,20.44
30.5,28.5,2022,58,20.7
30.5,29.5,2022,58,20.57
30.5,30.5,2022,58,20.42
30.5,31.5,2022,58,20.43
30.5,32.5,2022,58,20.21
30.5,33.5,2022,58,20.52
31.5,25.5,2022,58,19.91
31.5,26.5,2022,58,19.95
31.5,27.5,2022,58,17.84
31.5,28.5,2022,58,19.38
31.5,29.5,2022,58,19.61
31.5,30.5,2022,58,19.1
31.5,31.5,2022,58,17.9
31.5,32.5,2022,58,18.33
31.5,33.5,2022,58,17.9
23.5,25.5,2022,59,23.72
23.5,26.5,2022,59,24.57
23.5,27.5,2022,59,23.78
23.5,28.5,2022,59,24.28
23.5,29.5,2022,59,23.7
23.5,30.5,2022,59,24.08
23.5,31.5,2022,59,24.69
23.5,32.5,2022,59,24.43
23.5,33.5,2022,59,24.39
24.5,25.5,2022,59,23.46
24.5,26.5,2022,59,23.71
24.5,27.5,2022,59,23.79
24.5,28.5,2022,59,23.67
24.5,29.5,2022,59,23.08
24.5,30.5,2022,59,23.77
24.5,31.5,2022,59,24.39
24.5,32.5,2022,59,24.15
24.5,33.5,2022,59,23.94
25.5,25.5,2022,59,23.04
25.5,26.5,2022,59,22.76
25.5,27.5,2022,59,23.54
25.5,28.5,2022,59,23.12
25.5,29.5,2022,59,23.48
25.5,30.5,2022,59,23.13
25.5,31.5,2022,59,23.43
25.5,32.5,2022,59,23.3
25.5,33.5,2022,59,23.56
26.5,25.5,2022,59,22.13
26.5,26.5,2022,59,23.06
26.5,27.5,2022,59,22.74
26.5,28.5,2022,59,22.66
26.5,29.5,2022,59,22.5
26.5,30.5,2022,59,22.36
26.5,31.5,2022,59,22.61
26.5,32.5,2022,59,23.06
26.5,33.5,2022,59,23.12
27.5,25.5,2022,59,21.68
27.5,26.5,2022,59,21.91
27.5,27.5,2022,59,21.54
27.5,28.5,2022,59,21.34
27.5,29.5,2022,59,21.24
27.5,30.5,2022,59,21.07
27.5,31.5,2022,59,21.75
27.5,32.5,2022,59,22.26
27.5,33.5,2022,59,22.22
28.5,25.5,2022,59,21.3
28.5,26.5,2022,59,21.16
28.5,27.5,2022,59,21.01
28.5,28.5,2022,59,20.25
28.5,29.5,2022,59,20.59
28.5,30.5,2022,59,20.77
28.5,31.5,2022,59,21.35
28.5,32.5,2022,59,21.08
28.5,33.5,2022,59,21.85
29.5,25.5,2022,59,20.43
29.5,26.5,2022,59,20.05
29.5,27.5,2022,59,19.35
29.5,28.5,2022,59,19.56
29.5,29.5,2022,59,18.92
29.5,30.5,2022,59,18.87
29.5,31.5,2022,59,19.47
29.5,32.5,2022,59,20.52
29.5,33.5,2022,59,21.03
30.5,25.5,2022,59,19.87
30.5,26.5,2022,59,19.88
30.5,27.5,2022,59,20.12
30.5,28.5,2022,59,20.09
30.5,29.5,2022,59,20.36
30.5,30.5,2022,59,19.76
30.5,31.5,2022,59,19.79
30.5,32.5,2022,59,20.12
30.5,33.5,2022,59,20.96
31.5,25.5,2022,59,18.91
31.5,26.5,2022,59,18.75
31.5,27.5,2022,59,17.62
31.5,28.5,2022,59,18.58
31.5,29.5,2022,59,18.57
31.5,30.5,2022,59,18.24
31.5,31.5,2022,59,17.35
31.5,32.5,2022,59,18.46
31.5,33.5,2022,59,18.53
23.5,25.5,2022,60,24.0
23.5,26.5,2022,60,24.82
23.5,27.5,2022,60,23.53
23.5,28.5,2022,60,23.33
23.5,29.5,2022,60,24.07
23.5,30.5,2022,60,24.05
23.5,31.5,2022,60,24.61
23.5,32.5,2022,60,24.36
23.5,33.5,2022,60,24.67
24.5,25.5,2022,60,24.05
24.5,26.5,2022,60,22.52
24.5,27.5,2022,60,22.51
24.5,28.5,2022,60,22.37
24.5,29.5,2022,60,22.32
24.5,30.5,2022,60,23.51
24.5,31.5,2022,60,24.1
24.5,32.5,2022,60,24.1
24.5,33.5,2022,60,24.13
25.5,25.5,2022,60,22.64
25.5,26.5,2022,60,22.83
25.5,27.5,2022,60,22.85
25.5,28.5,2022,60,22.67
25.5,29.5,2022,60,23.0
25.5,30.5,2022,60,23.03
25.5,31.5,2022,60,23.3
25.5,32.5,2022,60,23.04
25.5,33.5,2022,60,23.73
26.5,25.5,2022,60,21.36
26.5,26.5,2022,60,21.79
26.5,27.5,2022,60,22.38
26.5,28.5,2022,60,22.01
26.5,29.5,2022,60,22.55
26.5,30.5,2022,60,22.66
26.5,31.5,2022,60,22.66
26.5,32.5,2022,60,22.78
26.5,33.5,2022,60,23.33
27.5,25.5,2022,60,20.63
27.5,26.5,2022,60,20.93
27.5,27.5,2022,60,21.39
27.5,28.5,2022,60,21.59
27.5,29.5,2022,60,21.7
27.5,30.5,2022,60,21.53
27.5,31.5,2022,60,22.23
27.5,32.5,2022,60,22.54
27.5,33.5,2022,60,22.46
28.5,25.5,2022,60,21.24
28.5,26.5,2022,60,21.35
28.5,27.5,2022,60,21.09
28.5,28.5,2022,60,20.98
28.5,29.5,2022,60,21.02
28.5,30.5,2022,60,20.89
28.5,31.5,2022,60,21.72
28.5,32.5,2022,60,21.71
28.5,33.5,2022,60,22.06
29.5,25.5,2022,60,19.06
29.5,26.5,2022,60,19.63
29.5,27.5,2022,60,19.7
29.5,28.5,2022,60,20.11
29.5,29.5,2022,60,20.02
29.5,30.5,2022,60,20.02
29.5,31.5,2022,60,20.37
29.5,32.5,2022,60,20.72
29.5,33.5,2022,60,20.93
30.5,25.5,2022,60,18.1
30.5,26.5,2022,60,17.39
30.5,27.5,2022,60,16.58
