-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN
27.5,26.5,2023,3,13.67
27.5,27.5,2023,3,13.74
27.5,28.5,2023,3,14.05
27.5,29.5,2023,3,13.6
27.5,30.5,2023,3,13.65
27.5,31.5,2023,3,13.66
27.5,32.5,2023,3,13.12
27.5,33.5,2023,3,13.22
28.5,25.5,2023,3,13.31
28.5,26.5,2023,3,13.08
28.5,27.5,2023,3,13.18
28.5,28.5,2023,3,12.91
28.5,29.5,2023,3,12.98
28.5,30.5,2023,3,12.94
28.5,31.5,2023,3,12.37
28.5,32.5,2023,3,12.56
28.5,33.5,2023,3,13.15
29.5,25.5,2023,3,12.11
29.5,26.5,2023,3,12.4
29.5,27.5,2023,3,10.98
29.5,28.5,2023,3,11.2
29.5,29.5,2023,3,11.25
29.5,30.5,2023,3,12.13
29.5,31.5,2023,3,12.58
29.5,32.5,2023,3,12.55
29.5,33.5,2023,3,12.31
30.5,25.5,2023,3,10.2
30.5,26.5,2023,3,12.67
30.5,27.5,2023,3,11.45
30.5,28.5,2023,3,9.36
30.5,29.5,2023,3,9.21
30.5,30.5,2023,3,9.39
30.5,31.5,2023,3,10.59
30.5,32.5,2023,3,12.38
30.5,33.5,2023,3,12.7
31.5,25.5,2023,3,9.81
31.5,26.5,2023,3,11.75
31.5,27.5,2023,3,10.43
31.5,28.5,2023,3,9.16
31.5,29.5,2023,3,10.34
31.5,30.5,2023,3,7.66
31.5,31.5,2023,3,6.82
31.5,32.5,2023,3,9.95
31.5,33.5,2023,3,11.32
23.5,25.5,2023,4,16.99
23.5,26.5,2023,4,17.27
23.5,27.5,2023,4,17.12
23.5,28.5,2023,4,17.09
23.5,29.5,2023,4,16.97
23.5,30.5,2023,4,16.87
23.5,31.5,2023,4,16.81
23.5,32.5,2023,4,16.73
23.5,33.5,2023,4,16.99
24.5,25.5,2023,4,16.32
24.5,26.5,2023,4,16.7
24.5,27.5,2023,4,16.68
24.5,28.5,2023,4,16.61
24.5,29.5,2023,4,16.46
24.5,30.5,2023,4,16.38
24.5,31.5,2023,4,16.36
24.5,32.5,2023,4,16.21
24.5,33.5,2023,4,16.32
25.5,25.5,2023,4,16.04
25.5,26.5,2023,4,16.12
25.5,27.5,2023,4,16.05
25.5,28.5,2023,4,15.8
25.5,29.5,2023,4,13.89
25.5,30.5,2023,4,13.66
25.5,31.5,2023,4,12.75
25.5,32.5,2023,4,14.19
25.5,33.5,2023,4,15.57
26.5,25.5,2023,4,14.72
26.5,26.5,2023,4,15.65
26.5,27.5,2023,4,15.43
26.5,28.5,2023,4,15.28
26.5,29.5,2023,4,14.05
26.5,30.5,2023,4,12.87
26.5,31.5,2023,4,9.35
26.5,32.5,2023,4,12.04
26.5,33.5,2023,4,14.97
27.5,25.5,2023,4,14.22
27.5,26.5,2023,4,15.19
27.5,27.5,2023,4,14.6
27.5,28.5,2023,4,14.32
27.5,29.5,2023,4,13.52
27.5,30.5,2023,4,12.99
27.5,31.5,2023,4,10.43
27.5,32.5,2023,4,12.15
27.5,33.5,2023,4,14.25
28.5,25.5,2023,4,14.54
28.5,26.5,2023,4,14.46
28.5,27.5,2023,4,14.34
28.5,28.5,2023,4,13.62
28.5,29.5,2023,4,12.39
28.5,30.5,2023,4,12.48
28.5,31.5,2023,4,12.38
28.5,32.5,2023,4,13.17
28.5,33.5,2023,4,13.49
29.5,25.5,2023,4,14.06
29.5,26.5,2023,4,14.17
29.5,27.5,2023,4,13.72
29.5,28.5,2023,4,13.18
29.5,29.5,2023,4,11.94
29.5,30.5,2023,4,11.61
29.5,31.5,2023,4,10.55
29.5,32.5,2023,4,10.42
29.5,33.5,2023,4,10.12
30.5,25.5,2023,4,13.09
30.5,26.5,2023,4,13.44
30.5,27.5,2023,4,13.2
30.5,28.5,2023,4,12.8
30.5,29.5,2023,4,12.14
30.5,30.5,2023,4,9.94
30.5,31.5,2023,4,8.54
30.5,32.5,2023,4,10.64
30.5,33.5,2023,4,12.22
31.5,25.5,2023,4,12.0
31.5,26.5,2023,4,12.81
31.5,27.5,2023,4,11.76
31.5,28.5,2023,4,11.45
31.5,29.5,2023,4,11.33
31.5,30.5,2023,4,11.32
31.5,31.5,2023,4,10.19
31.5,32.5,2023,4,10.46
31.5,33.5,2023,4,11.06
23.5,25.5,2023,5,17.37
23.5,26.5,2023,5,17.49
23.5,27.5,2023,5,17.11
23.5,28.5,2023,5,16.92
23.5,29.5,2023,5,16.76
23.5,30.5,2023,5,16.8
23.5,31.5,2023,5,16.84
23.5,32.5,2023,5,16.78
23.5,33.5,2023,5,16.83
24.5,25.5,2023,5,16.67
24.5,26.5,2023,5,17.12
24.5,27.5,2023,5,16.75
24.5,28.5,2023,5,16.66
24.5,29.5,2023,5,16.34
24.5,30.5,2023,5,16.24
24.5,31.5,2023,5,16.43
24.5,32.5,2023,5,16.34
24.5,33.5,2023,5,16.04
25.5,25.5,2023,5,16.71
25.5,26.5,2023,5,16.89
25.5,27.5,2023,5,16.72
25.5,28.5,2023,5,16.62
25.5,29.5,2023,5,16.41
25.5,30.5,2023,5,16.17
25.5,31.5,2023,5,15.91
25.5,32.5,2023,5,15.49
25.5,33.5,2023,5,15.34
26.5,25.5,2023,5,16.35
26.5,26.5,2023,5,16.37
26.5,27.5,2023,5,16.31
26.5,28.5,2023,5,16.22
26.5,29.5,2023,5,16.14
26.5,30.5,2023,5,16.11
26.5,31.5,2023,5,15.19
26.5,32.5,2023,5,15.03
26.5,33.5,2023,5,15.01
27.5,25.5,2023,5,15.78
27.5,26.5,2023,5,15.65
27.5,27.5,2023,5,15.71
27.5,28.5,2023,5,15.7
27.5,29.5,2023,5,14.96
27.5,30.5,2023,5,15.66
27.5,31.5,2023,5,15.36
27.5,32.5,2023,5,15.13
27.5,33.5,2023,5,15.08
28.5,25.5,2023,5,15.2
28.5,26.5,2023,5,14.37
28.5,27.5,2023,5,14.87
28.5,28.5,2023,5,14.55
28.5,29.5,2023,5,15.01
28.5,30.5,2023,5,15.07
28.5,31.5,2023,5,14.95
28.5,32.5,2023,5,14.9
28.5,33.5,2023,5,14.67
29.5,25.5,2023,5,13.39
29.5,26.5,2023,5,12.93
29.5,27.5,2023,5,14.03
29.5,28.5,2023,5,14.59
29.5,29.5,2023,5,13.66
29.5,30.5,2023,5,14.66
29.5,31.5,2023,5,14.4
29.5,32.5,2023,5,14.47
29.5,33.5,2023,5,13.97
30.5,25.5,2023,5,12.19
30.5,26.5,2023,5,13.26
30.5,27.5,2023,5,12.8
30.5,28.5,2023,5,12.54
30.5,29.5,2023,5,13.75
30.5,30.5,2023,5,13.31
30.5,31.5,2023,5,13.39
30.5,32.5,2023,5,13.37
30.5,33.5,2023,5,13.56
31.5,25.5,2023,5,10.67
31.5,26.5,2023,5,10.19
31.5,27.5,2023,5,10.37
31.5,28.5,2023,5,9.15
31.5,29.5,2023,5,10.24
31.5,30.5,2023,5,9.95
31.5,31.5,2023,5,10.97
31.5,32.5,2023,5,11.48
31.5,33.5,2023,5,11.66
23.5,25.5,2023,6,17.63
23.5,26.5,2023,6,18.26
23.5,27.5,2023,6,18.12
23.5,28.5,2023,6,18.05
23.5,29.5,2023,6,17.96
23.5,30.5,2023,6,17.84
23.5,31.5,2023,6,17.72
23.5,32.5,2023,6,17.54
23.5,33.5,2023,6,17.65
24.5,25.5,2023,6,17.41
24.5,26.5,2023,6,17.67
24.5,27.5,2023,6,17.64
24.5,28.5,2023,6,17.44
24.5,29.5,2023,6,16.97
24.5,30.5,2023,6,17.37
24.5,31.5,2023,6,17.33
24.5,32.5,2023,6,17.1
24.5,33.5,2023,6,17.07
25.5,25.5,2023,6,16.81
25.5,26.5,2023,6,16.98
25.5,27.5,2023,6,16.96
25.5,28.5,2023,6,16.86
25.5,29.5,2023,6,17.05
25.5,30.5,2023,6,17.0
25.5,31.5,2023,6,16.82
25.5,32.5,2023,6,16.51
25.5,33.5,2023,6,16.56
26.5,25.5,2023,6,15.12
26.5,26.5,2023,6,16.17
26.5,27.5,2023,6,16.41
26.5,28.5,2023,6,16.41
26.5,29.5,2023,6,16.43
26.5,30.5,2023,6,16.5
26.5,31.5,2023,6,16.1
26.5,32.5,2023,6,16.08
26.5,33.5,2023,6,16.08
27.5,25.5,2023,6,14.87
27.5,26.5,2023,6,14.72
27.5,27.5,2023,6,15.52
27.5,28.5,2023,6,15.54
27.5,29.5,2023,6,14.78
27.5,30.5,2023,6,15.77
27.5,31.5,2023,6,15.87
27.5,32.5,2023,6,15.95
27.5,33.5,2023,6,15.34
28.5,25.5,2023,6,14.21
28.5,26.5,2023,6,13.7
28.5,27.5,2023,6,13.55
28.5,28.5,2023,6,14.12
28.5,29.5,2023,6,15.15
28.5,30.5,2023,6,15.11
28.5,31.5,2023,6,15.18
28.5,32.5,2023,6,15.39
28.5,33.5,2023,6,15.13
29.5,25.5,2023,6,11.69
29.5,26.5,2023,6,12.13
29.5,27.5,2023,6,11.76
29.5,28.5,2023,6,12.69
29.5,29.5,2023,6,14.09
29.5,30.5,2023,6,14.19
29.5,31.5,2023,6,13.48
29.5,32.5,2023,6,13.26
29.5,33.5,2023,6,14.6
30.5,25.5,2023,6,10.61
30.5,26.5,2023,6,11.47
30.5,27.5,2023,6,9.98
30.5,28.5,2023,6,9.79
30.5,29.5,2023,6,10.27
30.5,30.5,2023,6,10.91
30.5,31.5,2023,6,10.27
30.5,32.5,2023,6,12.49
30.5,33.5,2023,6,13.5
31.5,25.5,2023,6,8.69
31.5,26.5,2023,6,7.33
31.5,27.5,2023,6,8.44
31.5,28.5,2023,6,10.41
31.5,29.5,2023,6,11.23
31.5,30.5,2023,6,12.21
31.5,31.5,2023,6,12.18
31.5,32.5,2023,6,12.0
31.5,33.5,2023,6,11.6
23.5,25.5,2023,7,16.97
23.5,26.5,2023,7,17.62
23.5,27.5,2023,7,17.48
23.5,28.5,2023,7,17.44
23.5,29.5,2023,7,17.44
23.5,30.5,2023,7,17.4
23.5,31.5,2023,7,17.46
23.5,32.5,2023,7,17.36
23.5,33.5,2023,7,17.56
24.5,25.5,2023,7,15.92
24.5,26.5,2023,7,16.95
24.5,27.5,2023,7,16.72
24.5,28.5,2023,7,16.73
24.5,29.5,2023,7,16.87
24.5,30.5,2023,7,16.84
24.5,31.5,2023,7,16.8
24.5,32.5,2023,7,16.88
24.5,33.5,2023,7,17.05
25.5,25.5,2023,7,14.53
25.5,26.5,2023,7,15.14
25.5,27.5,2023,7,15.81
25.5,28.5,2023,7,15.54
25.5,29.5,2023,7,16.14
25.5,30.5,2023,7,16.16
25.5,31.5,2023,7,16.21
25.5,32.5,2023,7,16.14
25.5,33.5,2023,7,16.6
26.5,25.5,2023,7,13.94
26.5,26.5,2023,7,13.56
26.5,27.5,2023,7,13.89
26.5,28.5,2023,7,14.25
26.5,29.5,2023,7,14.42
26.5,30.5,2023,7,14.86
26.5,31.5,2023,7,15.16
26.5,32.5,2023,7,15.13
26.5,33.5,2023,7,15.74
27.5,25.5,2023,7,13.77
27.5,26.5,2023,7,13.74
27.5,27.5,2023,7,13.84
27.5,28.5,2023,7,12.78
27.5,29.5,2023,7,12.5
27.5,30.5,2023,7,12.91
27.5,31.5,2023,7,13.32
27.5,32.5,2023,7,14.38
27.5,33.5,2023,7,14.55
28.5,25.5,2023,7,13.73
28.5,26.5,2023,7,13.35
28.5,27.5,2023,7,12.48
28.5,28.5,2023,7,12.33
28.5,29.5,2023,7,11.89
28.5,30.5,2023,7,11.0
28.5,31.5,2023,7,10.96
28.5,32.5,2023,7,11.4
28.5,33.5,2023,7,12.25
29.5,25.5,2023,7,12.59
29.5,26.5,2023,7,11.95
29.5,27.5,2023,7,11.46
29.5,28.5,2023,7,11.15
29.5,29.5,2023,7,11.1
29.5,30.5,2023,7,11.35
29.5,31.5,2023,7,11.43
29.5,32.5,2023,7,12.32
29.5,33.5,2023,7,13.2
30.5,25.5,2023,7,12.07
30.5,26.5,2023,7,11.59
30.5,27.5,2023,7,10.11
30.5,28.5,2023,7,10.31
30.5,29.5,2023,7,10.57
30.5,30.5,2023,7,8.77
30.5,31.5,2023,7,9.62
30.5,32.5,2023,7,11.8
30.5,33.5,2023,7,12.65
31.5,25.5,2023,7,9.93
31.5,26.5,2023,7,9.49
31.5,27.5,2023,7,9.18
31.5,28.5,2023,7,7.54
31.5,29.5,2023,7,7.27
31.5,30.5,2023,7,8.75
31.5,31.5,2023,7,10.83
31.5,32.5,2023,7,11.93
31.5,33.5,2023,7,11.45
23.5,25.5,2023,8,16.8
23.5,26.5,2023,8,16.98
23.5,27.5,2023,8,16.15
23.5,28.5,2023,8,14.7
23.5,29.5,2023,8,12.7
23.5,30.5,2023,8,13.42
23.5,31.5,2023,8,15.01
23.5,32.5,2023,8,16.7
23.5,33.5,2023,8,16.96
24.5,25.5,2023,8,16.76
24.5,26.5,2023,8,16.25
24.5,27.5,2023,8,16.03
24.5,28.5,2023,8,15.88
24.5,29.5,2023,8,14.26
24.5,30.5,2023,8,12.02
24.5,31.5,2023,8,10.7
24.5,32.5,2023,8,10.81
24.5,33.5,2023,8,13.18
25.5,25.5,2023,8,15.84
25.5,26.5,2023,8,15.83
25.5,27.5,2023,8,14.66
25.5,28.5,2023,8,14.5
25.5,29.5,2023,8,14.71
25.5,30.5,2023,8,14.01
25.5,31.5,2023,8,13.18
25.5,32.5,2023,8,12.61
25.5,33.5,2023,8,12.11
26.5,25.5,2023,8,14.52
26.5,26.5,2023,8,15.46
26.5,27.5,2023,8,14.28
26.5,28.5,2023,8,13.79
26.5,29.5,2023,8,15.29
26.5,30.5,2023,8,14.31
26.5,31.5,2023,8,12.34
26.5,32.5,2023,8,11.48
26.5,33.5,2023,8,13.16
27.5,25.5,2023,8,10.9
27.5,26.5,2023,8,12.47
27.5,27.5,2023,8,11.61
27.5,28.5,2023,8,11.42
27.5,29.5,2023,8,12.99
27.5,30.5,2023,8,14.33
27.5,31.5,2023,8,14.87
27.5,32.5,2023,8,14.63
27.5,33.5,2023,8,14.52
28.5,25.5,2023,8,12.25
28.5,26.5,2023,8,11.13
28.5,27.5,2023,8,9.73
28.5,28.5,2023,8,9.16
28.5,29.5,2023,8,10.25
28.5,30.5,2023,8,12.02
28.5,31.5,2023,8,13.61
28.5,32.5,2023,8,14.28
28.5,33.5,2023,8,14.77
29.5,25.5,2023,8,11.15
29.5,26.5,2023,8,10.6
29.5,27.5,2023,8,10.24
29.5,28.5,2023,8,9.45
29.5,29.5,2023,8,10.02
29.5,30.5,2023,8,10.65
29.5,31.5,2023,8,11.94
29.5,32.5,2023,8,12.73
29.5,33.5,2023,8,14.02
30.5,25.5,2023,8,8.86
30.5,26.5,2023,8,10.53
30.5,27.5,2023,8,12.01
30.5,28.5,2023,8,10.48
30.5,29.5,2023,8,10.92
30.5,30.5,2023,8,9.35
30.5,31.5,2023,8,10.19
30.5,32.5,2023,8,11.79
30.5,33.5,2023,8,12.38
31.5,25.5,2023,8,7.53
31.5,26.5,2023,8,6.01
31.5,27.5,2023,8,5.24
31.5,28.5,2023,8,6.1
31.5,29.5,2023,8,6.35
31.5,30.5,2023,8,7.25
31.5,31.5,2023,8,9.28
31.5,32.5,2023,8,7.96
31.5,33.5,2023,8,8.46
23.5,25.5,2023,9,17.38
23.5,26.5,2023,9,18.11
23.5,27.5,2023,9,17.76
23.5,28.5,2023,9,17.41
23.5,29.5,2023,9,17.36
23.5,30.5,2023,9,17.51
23.5,31.5,2023,9,17.54
23.5,32.5,2023,9,17.22
23.5,33.5,2023,9,17.1
24.5,25.5,2023,9,17.31
24.5,26.5,2023,9,17.56
24.5,27.5,2023,9,17.17
24.5,28.5,2023,9,16.87
24.5,29.5,2023,9,16.81
24.5,30.5,2023,9,16.91
24.5,31.5,2023,9,17.07
24.5,32.5,2023,9,16.97
24.5,33.5,2023,9,16.49
25.5,25.5,2023,9,16.46
25.5,26.5,2023,9,16.53
25.5,27.5,2023,9,16.36
25.5,28.5,2023,9,16.24
25.5,29.5,2023,9,16.31
25.5,30.5,2023,9,16.31
25.5,31.5,2023,9,16.37
25.5,32.5,2023,9,16.17
25.5,33.5,2023,9,16.29
26.5,25.5,2023,9,15.96
26.5,26.5,2023,9,15.95
26.5,27.5,2023,9,15.72
26.5,28.5,2023,9,15.7
26.5,29.5,2023,9,15.56
26.5,30.5,2023,9,15.27
26.5,31.5,2023,9,15.39
26.5,32.5,2023,9,14.99
26.5,33.5,2023,9,15.63
27.5,25.5,2023,9,15.39
27.5,26.5,2023,9,15.36
27.5,27.5,2023,9,15.06
27.5,28.5,2023,9,15.02
27.5,29.5,2023,9,14.92
27.5,30.5,2023,9,12.88
27.5,31.5,2023,9,11.65
27.5,32.5,2023,9,12.59
27.5,33.5,2023,9,14.69
28.5,25.5,2023,9,14.87
28.5,26.5,2023,9,14.75
28.5,27.5,2023,9,14.57
28.5,28.5,2023,9,14.47
28.5,29.5,2023,9,13.79
28.5,30.5,2023,9,10.11
28.5,31.5,2023,9,9.8
28.5,32.5,2023,9,12.83
28.5,33.5,2023,9,13.83
29.5,25.5,2023,9,13.17
29.5,26.5,2023,9,13.58
29.5,27.5,2023,9,13.73
29.5,28.5,2023,9,13.56
29.5,29.5,2023,9,12.3
29.5,30.5,2023,9,10.79
29.5,31.5,2023,9,9.1
29.5,32.5,2023,9,12.06
29.5,33.5,2023,9,11.04
30.5,25.5,2023,9,12.93
30.5,26.5,2023,9,13.68
30.5,27.5,2023,9,12.77
30.5,28.5,2023,9,11.6
30.5,29.5,2023,9,12.0
30.5,30.5,2023,9,12.08
30.5,31.5,2023,9,10.76
30.5,32.5,2023,9,10.58
30.5,33.5,2023,9,11.29
31.5,25.5,2023,9,11.96
31.5,26.5,2023,9,12.41
31.5,27.5,2023,9,7.52
31.5,28.5,2023,9,10.1
31.5,29.5,2023,9,11.97
31.5,30.5,2023,9,12.0
31.5,31.5,2023,9,11.39
31.5,32.5,2023,9,10.78
31.5,33.5,2023,9,10.3
23.5,25.5,2023,10,17.6
23.5,26.5,2023,10,18.4
23.5,27.5,2023,10,17.5
23.5,28.5,2023,10,17.53
23.5,29.5,2023,10,17.8
23.5,30.5,2023,10,17.65
23.5,31.5,2023,10,17.43
23.5,32.5,2023,10,17.6
23.5,33.5,2023,10,17.78
24.5,25.5,2023,10,17.56
24.5,26.5,2023,10,17.86
24.5,27.5,2023,10,17.07
24.5,28.5,2023,10,16.88
24.5,29.5,2023,10,17.32
24.5,30.5,2023,10,17.14
24.5,31.5,2023,10,17.04
24.5,32.5,2023,10,17.15
24.5,33.5,2023,10,17.07
25.5,25.5,2023,10,17.1
25.5,26.5,2023,10,17.03
25.5,27.5,2023,10,16.6
25.5,28.5,2023,10,16.52
25.5,29.5,2023,10,16.34
25.5,30.5,2023,10,16.28
25.5,31.5,2023,10,15.89
25.5,32.5,2023,10,16.16
25.5,33.5,2023,10,16.18
26.5,25.5,2023,10,16.58
26.5,26.5,2023,10,16.63
26.5,27.5,2023,10,15.92
26.5,28.5,2023,10,15.84
26.5,29.5,2023,10,15.26
26.5,30.5,2023,10,15.83
26.5,31.5,2023,10,15.62
26.5,32.5,2023,10,15.72
26.5,33.5,2023,10,15.42
27.5,25.5,2023,10,16.02
27.5,26.5,2023,10,15.99
27.5,27.5,2023,10,14.99
27.5,28.5,2023,10,15.59
27.5,29.5,2023,10,14.81
27.5,30.5,2023,10,14.9
27.5,31.5,2023,10,15.25
27.5,32.5,2023,10,15.48
27.5,33.5,2023,10,15.17
28.5,25.5,2023,10,15.46
28.5,26.5,2023,10,15.26
28.5,27.5,2023,10,14.08
28.5,28.5,2023,10,15.08
28.5,29.5,2023,10,14.46
28.5,30.5,2023,10,14.36
28.5,31.5,2023,10,14.93
28.5,32.5,2023,10,14.77
28.5,33.5,2023,10,14.94
29.5,25.5,2023,10,14.55
29.5,26.5,2023,10,14.43
29.5,27.5,2023,10,14.09
29.5,28.5,2023,10,14.47
29.5,29.5,2023,10,14.04
29.5,30.5,2023,10,13.96
29.5,31.5,2023,10,14.3
29.5,32.5,2023,10,14.37
29.5,33.5,2023,10,14.68
30.5,25.5,2023,10,14.26
