-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MAX
29.0,31.875,2022,118,31.6
29.0,32.5,2022,118,28.27
29.0,33.125,2022,118,29.91
29.0,33.75,2022,118,30.71
29.5,25.625,2022,118,32.77
29.5,26.25,2022,118,32.27
29.5,26.875,2022,118,34.52
29.5,27.5,2022,118,34.36
29.5,28.125,2022,118,33.43
29.5,28.75,2022,118,32.36
29.5,29.375,2022,118,31.65
29.5,30.0,2022,118,31.35
29.5,30.625,2022,118,32.76
29.5,31.25,2022,118,32.94
29.5,31.875,2022,118,29.16
29.5,32.5,2022,118,27.35
29.5,33.125,2022,118,29.99
29.5,33.75,2022,118,28.68
30.0,25.625,2022,118,31.11
30.0,26.25,2022,118,30.52
30.0,26.875,2022,118,32.56
30.0,27.5,2022,118,33.88
30.0,28.125,2022,118,32.93
30.0,28.75,2022,118,31.96
30.0,29.375,2022,118,31.18
30.0,30.0,2022,118,31.1
30.0,30.625,2022,118,32.11
30.0,31.25,2022,118,32.88
30.0,31.875,2022,118,29.79
30.0,32.5,2022,118,29.32
30.0,33.125,2022,118,27.6
30.0,33.75,2022,118,27.38
30.5,25.625,2022,118,31.02
30.5,26.25,2022,118,30.1
30.5,26.875,2022,118,30.18
30.5,27.5,2022,118,30.35
30.5,28.125,2022,118,30.19
30.5,28.75,2022,118,29.16
30.5,29.375,2022,118,29.01
30.5,30.0,2022,118,31.47
30.5,30.625,2022,118,33.3
30.5,31.25,2022,118,33.97
30.5,31.875,2022,118,33.05
30.5,32.5,2022,118,28.57
30.5,33.125,2022,118,26.35
30.5,33.75,2022,118,26.36
31.0,25.625,2022,118,30.57
31.0,26.25,2022,118,29.82
31.0,26.875,2022,118,29.26
31.0,27.5,2022,118,26.63
31.0,28.125,2022,118,25.63
31.0,28.75,2022,118,22.44
31.0,29.375,2022,118,22.52
31.0,30.0,2022,118,28.35
31.0,30.625,2022,118,31.0
31.0,31.25,2022,118,32.18
31.0,31.875,2022,118,30.07
31.0,32.5,2022,118,25.5
31.0,33.125,2022,118,22.82
31.0,33.75,2022,118,23.57
31.5,25.625,2022,118,26.85
31.5,26.25,2022,118,24.58
31.5,26.875,2022,118,22.25
31.5,27.5,2022,118,20.33
31.5,28.125,2022,118,19.11
31.5,28.75,2022,118,19.06
31.5,29.375,2022,118,19.06
31.5,30.0,2022,118,20.19
31.5,30.625,2022,118,22.8
31.5,31.25,2022,118,22.64
31.5,31.875,2022,118,21.3
31.5,32.5,2022,118,19.55
31.5,33.125,2022,118,19.24
31.5,33.75,2022,118,19.07
23.0,25.625,2022,119,40.02
23.0,26.25,2022,119,39.7
23.0,26.875,2022,119,41.81
23.0,27.5,2022,119,41.81
23.0,28.125,2022,119,41.95
23.0,28.75,2022,119,42.29
23.0,29.375,2022,119,42.93
23.0,30.0,2022,119,43.7
23.0,30.625,2022,119,43.46
23.0,31.25,2022,119,43.48
23.0,31.875,2022,119,42.18
23.0,32.5,2022,119,41.73
23.0,33.125,2022,119,42.63
23.0,33.75,2022,119,41.54
23.5,25.625,2022,119,39.06
23.5,26.25,2022,119,39.12
23.5,26.875,2022,119,41.04
23.5,27.5,2022,119,41.52
23.5,28.125,2022,119,41.48
23.5,28.75,2022,119,41.63
23.5,29.375,2022,119,42.15
23.5,30.0,2022,119,43.18
23.5,30.625,2022,119,43.35
23.5,31.25,2022,119,42.29
23.5,31.875,2022,119,41.1
23.5,32.5,2022,119,41.49
23.5,33.125,2022,119,42.65
23.5,33.75,2022,119,41.02
24.0,25.625,2022,119,39.09
24.0,26.25,2022,119,39.63
24.0,26.875,2022,119,41.18
24.0,27.5,2022,119,41.98
24.0,28.125,2022,119,41.45
24.0,28.75,2022,119,41.29
24.0,29.375,2022,119,41.54
24.0,30.0,2022,119,42.48
24.0,30.625,2022,119,42.71
24.0,31.25,2022,119,41.18
24.0,31.875,2022,119,40.29
24.0,32.5,2022,119,41.67
24.0,33.125,2022,119,43.06
24.0,33.75,2022,119,42.04
24.5,25.625,2022,119,40.34
24.5,26.25,2022,119,40.32
24.5,26.875,2022,119,40.99
24.5,27.5,2022,119,41.93
24.5,28.125,2022,119,41.77
24.5,28.75,2022,119,41.21
24.5,29.375,2022,119,41.35
24.5,30.0,2022,119,42.35
24.5,30.625,2022,119,42.81
24.5,31.25,2022,119,40.76
24.5,31.875,2022,119,40.13
24.5,32.5,2022,119,41.52
24.5,33.125,2022,119,43.26
24.5,33.75,2022,119,42.57
25.0,25.625,2022,119,40.79
25.0,26.25,2022,119,40.54
25.0,26.875,2022,119,41.15
25.0,27.5,2022,119,42.12
25.0,28.125,2022,119,42.45
25.0,28.75,2022,119,41.95
25.0,29.375,2022,119,42.21
25.0,30.0,2022,119,42.74
25.0,30.625,2022,119,42.81
25.0,31.25,2022,119,40.71
25.0,31.875,2022,119,40.38
25.0,32.5,2022,119,41.57
25.0,33.125,2022,119,42.48
25.0,33.75,2022,119,41.98
25.5,25.625,2022,119,40.38
25.5,26.25,2022,119,40.45
25.5,26.875,2022,119,41.02
25.5,27.5,2022,119,42.1
25.5,28.125,2022,119,43.2
25.5,28.75,2022,119,42.85
25.5,29.375,2022,119,41.68
25.5,30.0,2022,119,41.35
25.5,30.625,2022,119,42.12
25.5,31.25,2022,119,40.26
25.5,31.875,2022,119,40.93
25.5,32.5,2022,119,41.87
25.5,33.125,2022,119,41.59
25.5,33.75,2022,119,41.31
26.0,25.625,2022,119,39.54
26.0,26.25,2022,119,40.01
26.0,26.875,2022,119,40.88
26.0,27.5,2022,119,42.1
26.0,28.125,2022,119,42.85
26.0,28.75,2022,119,42.34
26.0,29.375,2022,119,41.49
26.0,30.0,2022,119,41.13
26.0,30.625,2022,119,40.96
26.0,31.25,2022,119,40.46
26.0,31.875,2022,119,42.15
26.0,32.5,2022,119,42.09
26.0,33.125,2022,119,42.15
26.0,33.75,2022,119,40.7
26.5,25.625,2022,119,38.93
26.5,26.25,2022,119,39.29
26.5,26.875,2022,119,40.23
26.5,27.5,2022,119,41.79
26.5,28.125,2022,119,42.7
26.5,28.75,2022,119,42.52
26.5,29.375,2022,119,41.38
26.5,30.0,2022,119,41.26
26.5,30.625,2022,119,41.06
26.5,31.25,2022,119,40.85
26.5,31.875,2022,119,42.29
26.5,32.5,2022,119,40.46
26.5,33.125,2022,119,40.48
26.5,33.75,2022,119,38.76
27.0,25.625,2022,119,38.63
27.0,26.25,2022,119,38.81
27.0,26.875,2022,119,39.99
27.0,27.5,2022,119,41.18
27.0,28.125,2022,119,42.51
27.0,28.75,2022,119,42.42
27.0,29.375,2022,119,41.51
27.0,30.0,2022,119,41.79
27.0,30.625,2022,119,41.45
27.0,31.25,2022,119,42.09
27.0,31.875,2022,119,39.77
27.0,32.5,2022,119,39.7
27.0,33.125,2022,119,39.48
27.0,33.75,2022,119,34.1
27.5,25.625,2022,119,38.04
27.5,26.25,2022,119,38.73
27.5,26.875,2022,119,39.59
27.5,27.5,2022,119,40.51
27.5,28.125,2022,119,41.56
27.5,28.75,2022,119,41.24
27.5,29.375,2022,119,41.43
27.5,30.0,2022,119,42.04
27.5,30.625,2022,119,41.87
27.5,31.25,2022,119,41.12
27.5,31.875,2022,119,39.15
27.5,32.5,2022,119,39.02
27.5,33.125,2022,119,39.88
27.5,33.75,2022,119,30.13
28.0,25.625,2022,119,37.81
28.0,26.25,2022,119,38.37
28.0,26.875,2022,119,39.18
28.0,27.5,2022,119,39.81
28.0,28.125,2022,119,40.65
28.0,28.75,2022,119,41.06
28.0,29.375,2022,119,41.13
28.0,30.0,2022,119,41.52
28.0,30.625,2022,119,41.22
28.0,31.25,2022,119,39.82
28.0,31.875,2022,119,38.18
28.0,32.5,2022,119,38.18
28.0,33.125,2022,119,39.45
28.0,33.75,2022,119,31.56
28.5,25.625,2022,119,37.21
28.5,26.25,2022,119,37.87
28.5,26.875,2022,119,38.73
28.5,27.5,2022,119,39.04
28.5,28.125,2022,119,39.71
28.5,28.75,2022,119,40.38
28.5,29.375,2022,119,40.67
28.5,30.0,2022,119,40.58
28.5,30.625,2022,119,40.3
28.5,31.25,2022,119,39.05
28.5,31.875,2022,119,37.3
28.5,32.5,2022,119,37.9
28.5,33.125,2022,119,29.27
28.5,33.75,2022,119,33.4
29.0,25.625,2022,119,36.45
29.0,26.25,2022,119,37.98
29.0,26.875,2022,119,39.07
29.0,27.5,2022,119,39.23
29.0,28.125,2022,119,39.35
29.0,28.75,2022,119,39.77
29.0,29.375,2022,119,40.21
29.0,30.0,2022,119,39.04
29.0,30.625,2022,119,38.99
29.0,31.25,2022,119,38.96
29.0,31.875,2022,119,36.44
29.0,32.5,2022,119,34.46
29.0,33.125,2022,119,31.82
29.0,33.75,2022,119,33.57
29.5,25.625,2022,119,36.06
29.5,26.25,2022,119,36.15
29.5,26.875,2022,119,38.71
29.5,27.5,2022,119,38.83
29.5,28.125,2022,119,38.54
29.5,28.75,2022,119,39.27
29.5,29.375,2022,119,38.87
29.5,30.0,2022,119,37.44
29.5,30.625,2022,119,37.76
29.5,31.25,2022,119,38.38
29.5,31.875,2022,119,35.3
29.5,32.5,2022,119,31.88
29.5,33.125,2022,119,33.07
29.5,33.75,2022,119,34.47
30.0,25.625,2022,119,34.92
30.0,26.25,2022,119,35.13
30.0,26.875,2022,119,36.6
30.0,27.5,2022,119,38.49
30.0,28.125,2022,119,38.88
30.0,28.75,2022,119,39.02
30.0,29.375,2022,119,38.35
30.0,30.0,2022,119,37.01
30.0,30.625,2022,119,36.56
30.0,31.25,2022,119,37.77
30.0,31.875,2022,119,36.29
30.0,32.5,2022,119,33.87
30.0,33.125,2022,119,33.32
30.0,33.75,2022,119,35.05
30.5,25.625,2022,119,34.59
30.5,26.25,2022,119,34.47
30.5,26.875,2022,119,33.69
30.5,27.5,2022,119,35.45
30.5,28.125,2022,119,37.29
30.5,28.75,2022,119,37.27
30.5,29.375,2022,119,36.66
30.5,30.0,2022,119,36.72
30.5,30.625,2022,119,37.65
30.5,31.25,2022,119,38.69
30.5,31.875,2022,119,37.74
30.5,32.5,2022,119,34.87
30.5,33.125,2022,119,34.52
30.5,33.75,2022,119,34.34
31.0,25.625,2022,119,33.6
31.0,26.25,2022,119,33.41
31.0,26.875,2022,119,33.09
31.0,27.5,2022,119,32.6
31.0,28.125,2022,119,32.32
31.0,28.75,2022,119,28.71
31.0,29.375,2022,119,29.09
31.0,30.0,2022,119,34.47
31.0,30.625,2022,119,36.54
31.0,31.25,2022,119,36.79
31.0,31.875,2022,119,33.4
31.0,32.5,2022,119,29.9
31.0,33.125,2022,119,28.54
31.0,33.75,2022,119,30.41
31.5,25.625,2022,119,29.32
31.5,26.25,2022,119,26.67
31.5,26.875,2022,119,25.31
31.5,27.5,2022,119,22.85
31.5,28.125,2022,119,19.35
31.5,28.75,2022,119,19.97
31.5,29.375,2022,119,21.03
31.5,30.0,2022,119,23.65
31.5,30.625,2022,119,27.47
31.5,31.25,2022,119,24.99
31.5,31.875,2022,119,22.66
31.5,32.5,2022,119,20.16
31.5,33.125,2022,119,20.73
31.5,33.75,2022,119,21.34
23.0,25.625,2022,120,38.13
23.0,26.25,2022,120,36.62
23.0,26.875,2022,120,38.1
23.0,27.5,2022,120,38.13
23.0,28.125,2022,120,38.95
23.0,28.75,2022,120,39.82
23.0,29.375,2022,120,40.43
23.0,30.0,2022,120,41.18
23.0,30.625,2022,120,41.29
23.0,31.25,2022,120,43.01
23.0,31.875,2022,120,42.59
23.0,32.5,2022,120,42.89
23.0,33.125,2022,120,43.93
23.0,33.75,2022,120,43.23
23.5,25.625,2022,120,35.91
23.5,26.25,2022,120,34.43
23.5,26.875,2022,120,36.17
23.5,27.5,2022,120,36.93
23.5,28.125,2022,120,38.1
23.5,28.75,2022,120,39.37
23.5,29.375,2022,120,39.88
23.5,30.0,2022,120,40.93
23.5,30.625,2022,120,40.9
23.5,31.25,2022,120,41.04
23.5,31.875,2022,120,41.54
23.5,32.5,2022,120,42.43
23.5,33.125,2022,120,43.45
23.5,33.75,2022,120,42.9
24.0,25.625,2022,120,33.04
24.0,26.25,2022,120,32.36
24.0,26.875,2022,120,34.15
24.0,27.5,2022,120,35.87
24.0,28.125,2022,120,37.14
24.0,28.75,2022,120,38.68
24.0,29.375,2022,120,38.92
24.0,30.0,2022,120,40.35
24.0,30.625,2022,120,40.46
24.0,31.25,2022,120,39.72
24.0,31.875,2022,120,39.73
24.0,32.5,2022,120,42.47
24.0,33.125,2022,120,43.62
24.0,33.75,2022,120,43.53
24.5,25.625,2022,120,33.34
24.5,26.25,2022,120,32.52
24.5,26.875,2022,120,33.02
24.5,27.5,2022,120,34.31
24.5,28.125,2022,120,35.92
24.5,28.75,2022,120,37.62
24.5,29.375,2022,120,38.03
24.5,30.0,2022,120,40.01
24.5,30.625,2022,120,40.6
24.5,31.25,2022,120,38.83
24.5,31.875,2022,120,39.15
24.5,32.5,2022,120,41.62
24.5,33.125,2022,120,43.53
24.5,33.75,2022,120,42.92
25.0,25.625,2022,120,34.82
25.0,26.25,2022,120,33.84
25.0,26.875,2022,120,33.85
25.0,27.5,2022,120,34.84
25.0,28.125,2022,120,35.77
25.0,28.75,2022,120,36.87
25.0,29.375,2022,120,38.15
25.0,30.0,2022,120,39.95
25.0,30.625,2022,120,40.34
25.0,31.25,2022,120,38.08
25.0,31.875,2022,120,38.4
25.0,32.5,2022,120,40.42
25.0,33.125,2022,120,42.17
25.0,33.75,2022,120,41.87
25.5,25.625,2022,120,33.29
25.5,26.25,2022,120,33.34
25.5,26.875,2022,120,34.04
25.5,27.5,2022,120,35.06
25.5,28.125,2022,120,36.34
25.5,28.75,2022,120,37.53
25.5,29.375,2022,120,36.64
25.5,30.0,2022,120,37.37
25.5,30.625,2022,120,39.17
25.5,31.25,2022,120,37.23
25.5,31.875,2022,120,37.93
25.5,32.5,2022,120,40.31
25.5,33.125,2022,120,40.59
25.5,33.75,2022,120,40.72
26.0,25.625,2022,120,32.48
26.0,26.25,2022,120,32.41
26.0,26.875,2022,120,32.52
26.0,27.5,2022,120,33.42
26.0,28.125,2022,120,34.97
26.0,28.75,2022,120,34.79
26.0,29.375,2022,120,34.78
26.0,30.0,2022,120,36.09
26.0,30.625,2022,120,37.36
26.0,31.25,2022,120,37.04
26.0,31.875,2022,120,39.17
26.0,32.5,2022,120,40.62
26.0,33.125,2022,120,41.54
26.0,33.75,2022,120,40.65
26.5,25.625,2022,120,32.98
26.5,26.25,2022,120,32.63
26.5,26.875,2022,120,32.6
26.5,27.5,2022,120,33.08
26.5,28.125,2022,120,33.66
26.5,28.75,2022,120,33.6
26.5,29.375,2022,120,34.03
26.5,30.0,2022,120,35.84
26.5,30.625,2022,120,36.47
26.5,31.25,2022,120,37.04
26.5,31.875,2022,120,39.72
26.5,32.5,2022,120,39.08
26.5,33.125,2022,120,40.0
26.5,33.75,2022,120,40.69
27.0,25.625,2022,120,33.19
27.0,26.25,2022,120,32.8
27.0,26.875,2022,120,33.19
27.0,27.5,2022,120,33.79
27.0,28.125,2022,120,34.54
27.0,28.75,2022,120,34.81
27.0,29.375,2022,120,34.93
27.0,30.0,2022,120,36.0
27.0,30.625,2022,120,36.12
27.0,31.25,2022,120,37.95
27.0,31.875,2022,120,36.79
27.0,32.5,2022,120,37.72
27.0,33.125,2022,120,38.61
27.0,33.75,2022,120,38.53
27.5,25.625,2022,120,32.21
27.5,26.25,2022,120,32.35
27.5,26.875,2022,120,33.02
27.5,27.5,2022,120,33.15
27.5,28.125,2022,120,33.98
27.5,28.75,2022,120,34.41
27.5,29.375,2022,120,34.73
27.5,30.0,2022,120,35.56
27.5,30.625,2022,120,36.47
27.5,31.25,2022,120,36.92
27.5,31.875,2022,120,35.59
27.5,32.5,2022,120,36.35
27.5,33.125,2022,120,39.07
27.5,33.75,2022,120,33.16
28.0,25.625,2022,120,31.94
28.0,26.25,2022,120,32.3
28.0,26.875,2022,120,32.19
28.0,27.5,2022,120,32.15
28.0,28.125,2022,120,32.77
28.0,28.75,2022,120,33.71
28.0,29.375,2022,120,34.31
28.0,30.0,2022,120,35.26
28.0,30.625,2022,120,36.61
28.0,31.25,2022,120,35.65
28.0,31.875,2022,120,34.47
28.0,32.5,2022,120,35.03
28.0,33.125,2022,120,40.85
28.0,33.75,2022,120,34.4
28.5,25.625,2022,120,31.82
28.5,26.25,2022,120,32.19
28.5,26.875,2022,120,31.99
28.5,27.5,2022,120,31.8
28.5,28.125,2022,120,31.88
28.5,28.75,2022,120,33.13
28.5,29.375,2022,120,33.84
28.5,30.0,2022,120,34.54
28.5,30.625,2022,120,35.48
28.5,31.25,2022,120,34.92
28.5,31.875,2022,120,32.87
28.5,32.5,2022,120,34.67
28.5,33.125,2022,120,35.15
28.5,33.75,2022,120,33.54
29.0,25.625,2022,120,32.32
29.0,26.25,2022,120,32.73
29.0,26.875,2022,120,32.9
29.0,27.5,2022,120,32.94
29.0,28.125,2022,120,32.49
29.0,28.75,2022,120,32.4
29.0,29.375,2022,120,32.86
29.0,30.0,2022,120,32.75
29.0,30.625,2022,120,33.59
29.0,31.25,2022,120,34.75
29.0,31.875,2022,120,32.64
29.0,32.5,2022,120,32.69
29.0,33.125,2022,120,34.27
29.0,33.75,2022,120,32.33
29.5,25.625,2022,120,32.51
29.5,26.25,2022,120,31.63
29.5,26.875,2022,120,33.41
29.5,27.5,2022,120,33.56
29.5,28.125,2022,120,32.29
29.5,28.75,2022,120,31.24
29.5,29.375,2022,120,30.39
29.5,30.0,2022,120,30.95
29.5,30.625,2022,120,32.81
29.5,31.25,2022,120,33.51
29.5,31.875,2022,120,31.53
29.5,32.5,2022,120,31.38
29.5,33.125,2022,120,34.36
29.5,33.75,2022,120,33.1
30.0,25.625,2022,120,31.76
30.0,26.25,2022,120,30.63
30.0,26.875,2022,120,31.34
30.0,27.5,2022,120,32.89
30.0,28.125,2022,120,31.59
30.0,28.75,2022,120,30.43
30.0,29.375,2022,120,29.4
30.0,30.0,2022,120,29.65
30.0,30.625,2022,120,31.47
30.0,31.25,2022,120,33.04
30.0,31.875,2022,120,32.36
30.0,32.5,2022,120,33.24
30.0,33.125,2022,120,32.28
30.0,33.75,2022,120,34.13
30.5,25.625,2022,120,30.18
30.5,26.25,2022,120,29.07
30.5,26.875,2022,120,28.45
30.5,27.5,2022,120,27.68
30.5,28.125,2022,120,27.61
30.5,28.75,2022,120,27.41
30.5,29.375,2022,120,26.97
30.5,30.0,2022,120,29.05
30.5,30.625,2022,120,32.08
30.5,31.25,2022,120,33.88
30.5,31.875,2022,120,34.67
30.5,32.5,2022,120,33.91
30.5,33.125,2022,120,32.33
30.5,33.75,2022,120,34.36
31.0,25.625,2022,120,28.24
31.0,26.25,2022,120,27.68
31.0,26.875,2022,120,26.52
31.0,27.5,2022,120,24.87
31.0,28.125,2022,120,24.11
31.0,28.75,2022,120,22.35
31.0,29.375,2022,120,21.69
31.0,30.0,2022,120,26.71
31.0,30.625,2022,120,29.92
31.0,31.25,2022,120,31.97
31.0,31.875,2022,120,32.14
31.0,32.5,2022,120,30.35
31.0,33.125,2022,120,28.54
31.0,33.75,2022,120,31.54
31.5,25.625,2022,120,25.12
31.5,26.25,2022,120,22.96
31.5,26.875,2022,120,21.54
31.5,27.5,2022,120,20.23
31.5,28.125,2022,120,18.85
31.5,28.75,2022,120,19.0
31.5,29.375,2022,120,19.66
31.5,30.0,2022,120,20.67
31.5,30.625,2022,120,23.72
31.5,31.25,2022,120,24.89
31.5,31.875,2022,120,23.62
31.5,32.5,2022,120,21.25
31.5,33.125,2022,120,21.93
31.5,33.75,2022,120,23.74
23.0,25.625,2022,121,36.92
23.0,26.25,2022,121,34.54
23.0,26.875,2022,121,35.29
23.0,27.5,2022,121,34.78
23.0,28.125,2022,121,35.28
23.0,28.75,2022,121,35.79
23.0,29.375,2022,121,36.37
23.0,30.0,2022,121,36.89
23.0,30.625,2022,121,38.21
23.0,31.25,2022,121,39.46
23.0,31.875,2022,121,39.04
23.0,32.5,2022,121,38.26
23.0,33.125,2022,121,39.8
23.0,33.75,2022,121,39.3
23.5,25.625,2022,121,35.76
23.5,26.25,2022,121,33.72
23.5,26.875,2022,121,34.09
23.5,27.5,2022,121,33.42
23.5,28.125,2022,121,34.04
23.5,28.75,2022,121,34.79
23.5,29.375,2022,121,35.06
23.5,30.0,2022,121,35.73
23.5,30.625,2022,121,36.99
23.5,31.25,2022,121,37.68
23.5,31.875,2022,121,37.44
23.5,32.5,2022,121,37.75
23.5,33.125,2022,121,39.22
23.5,33.75,2022,121,38.76
24.0,25.625,2022,121,34.07
24.0,26.25,2022,121,32.64
24.0,26.875,2022,121,32.89
24.0,27.5,2022,121,32.64
24.0,28.125,2022,121,33.0
24.0,28.75,2022,121,33.91
24.0,29.375,2022,121,34.0
24.0,30.0,2022,121,34.5
24.0,30.625,2022,121,35.6
24.0,31.25,2022,121,36.19
24.0,31.875,2022,121,36.0
24.0,32.5,2022,121,37.45
24.0,33.125,2022,121,38.74
24.0,33.75,2022,121,39.69
24.5,25.625,2022,121,34.62
24.5,26.25,2022,121,32.95
24.5,26.875,2022,121,31.68
24.5,27.5,2022,121,31.53
24.5,28.125,2022,121,32.61
24.5,28.75,2022,121,33.88
24.5,29.375,2022,121,34.2
24.5,30.0,2022,121,34.69
24.5,30.625,2022,121,35.45
24.5,31.25,2022,121,35.12
24.5,31.875,2022,121,35.25
24.5,32.5,2022,121,37.01
24.5,33.125,2022,121,39.04
24.5,33.75,2022,121,39.96
25.0,25.625,2022,121,34.43
25.0,26.25,2022,121,32.52
25.0,26.875,2022,121,30.91
25.0,27.5,2022,121,30.87
25.0,28.125,2022,121,32.75
25.0,28.75,2022,121,34.34
25.0,29.375,2022,121,34.98
25.0,30.0,2022,121,35.22
25.0,30.625,2022,121,35.53
25.0,31.25,2022,121,34.08
25.0,31.875,2022,121,34.62
25.0,32.5,2022,121,37.07
25.0,33.125,2022,121,38.01
25.0,33.75,2022,121,38.74
25.5,25.625,2022,121,33.6
25.5,26.25,2022,121,31.68
25.5,26.875,2022,121,31.11
25.5,27.5,2022,121,30.79
25.5,28.125,2022,121,32.78
25.5,28.75,2022,121,33.54
25.5,29.375,2022,121,33.0
25.5,30.0,2022,121,32.42
25.5,30.625,2022,121,33.93
25.5,31.25,2022,121,33.15
25.5,31.875,2022,121,34.69
25.5,32.5,2022,121,37.28
25.5,33.125,2022,121,36.9
25.5,33.75,2022,121,37.35
26.0,25.625,2022,121,33.49
26.0,26.25,2022,121,32.39
26.0,26.875,2022,121,31.64
26.0,27.5,2022,121,31.66
26.0,28.125,2022,121,31.22
26.0,28.75,2022,121,31.43
26.0,29.375,2022,121,31.09
26.0,30.0,2022,121,30.92
26.0,30.625,2022,121,31.89
26.0,31.25,2022,121,32.76
26.0,31.875,2022,121,35.94
26.0,32.5,2022,121,37.47
26.0,33.125,2022,121,37.77
26.0,33.75,2022,121,35.74
26.5,25.625,2022,121,33.94
26.5,26.25,2022,121,33.4
26.5,26.875,2022,121,33.1
26.5,27.5,2022,121,32.77
26.5,28.125,2022,121,32.28
26.5,28.75,2022,121,32.45
26.5,29.375,2022,121,31.02
26.5,30.0,2022,121,30.77
26.5,30.625,2022,121,31.25
26.5,31.25,2022,121,32.63
26.5,31.875,2022,121,35.85
26.5,32.5,2022,121,35.29
26.5,33.125,2022,121,35.82
26.5,33.75,2022,121,33.74
27.0,25.625,2022,121,34.58
27.0,26.25,2022,121,34.28
27.0,26.875,2022,121,34.11
27.0,27.5,2022,121,33.45
27.0,28.125,2022,121,33.74
27.0,28.75,2022,121,33.88
27.0,29.375,2022,121,32.72
27.0,30.0,2022,121,32.58
27.0,30.625,2022,121,32.69
27.0,31.25,2022,121,33.45
27.0,31.875,2022,121,31.94
27.0,32.5,2022,121,33.35
27.0,33.125,2022,121,32.99
27.0,33.75,2022,121,30.55
27.5,25.625,2022,121,34.83
27.5,26.25,2022,121,34.45
27.5,26.875,2022,121,34.48
27.5,27.5,2022,121,33.75
27.5,28.125,2022,121,34.22
27.5,28.75,2022,121,33.56
27.5,29.375,2022,121,33.2
27.5,30.0,2022,121,33.79
27.5,30.625,2022,121,34.28
27.5,31.25,2022,121,33.62
27.5,31.875,2022,121,31.5
27.5,32.5,2022,121,32.28
27.5,33.125,2022,121,32.29
27.5,33.75,2022,121,28.93
28.0,25.625,2022,121,34.75
28.0,26.25,2022,121,34.42
28.0,26.875,2022,121,34.43
28.0,27.5,2022,121,34.36
28.0,28.125,2022,121,34.11
28.0,28.75,2022,121,33.82
28.0,29.375,2022,121,33.57
28.0,30.0,2022,121,34.28
28.0,30.625,2022,121,33.92
28.0,31.25,2022,121,32.65
28.0,31.875,2022,121,30.68
28.0,32.5,2022,121,31.24
28.0,33.125,2022,121,31.48
28.0,33.75,2022,121,29.26
28.5,25.625,2022,121,34.6
28.5,26.25,2022,121,34.58
28.5,26.875,2022,121,34.49
28.5,27.5,2022,121,33.69
28.5,28.125,2022,121,33.03
28.5,28.75,2022,121,33.5
28.5,29.375,2022,121,34.01
28.5,30.0,2022,121,33.87
28.5,30.625,2022,121,33.43
28.5,31.25,2022,121,32.73
28.5,31.875,2022,121,30.09
28.5,32.5,2022,121,30.51
28.5,33.125,2022,121,26.93
28.5,33.75,2022,121,29.04
29.0,25.625,2022,121,34.44
29.0,26.25,2022,121,34.49
29.0,26.875,2022,121,33.75
29.0,27.5,2022,121,33.58
29.0,28.125,2022,121,33.16
29.0,28.75,2022,121,33.28
29.0,29.375,2022,121,33.48
29.0,30.0,2022,121,32.59
29.0,30.625,2022,121,33.0
29.0,31.25,2022,121,33.04
29.0,31.875,2022,121,30.4
29.0,32.5,2022,121,28.84
29.0,33.125,2022,121,28.03
29.0,33.75,2022,121,26.38
29.5,25.625,2022,121,33.91
29.5,26.25,2022,121,32.55
29.5,26.875,2022,121,34.13
29.5,27.5,2022,121,33.8
29.5,28.125,2022,121,32.92
29.5,28.75,2022,121,32.2
29.5,29.375,2022,121,31.45
29.5,30.0,2022,121,31.34
29.5,30.625,2022,121,32.81
29.5,31.25,2022,121,32.53
29.5,31.875,2022,121,29.79
29.5,32.5,2022,121,28.14
29.5,33.125,2022,121,28.18
29.5,33.75,2022,121,26.37
30.0,25.625,2022,121,32.52
30.0,26.25,2022,121,31.03
30.0,26.875,2022,121,32.52
30.0,27.5,2022,121,34.16
30.0,28.125,2022,121,33.18
30.0,28.75,2022,121,32.09
30.0,29.375,2022,121,31.12
30.0,30.0,2022,121,30.98
30.0,30.625,2022,121,32.04
30.0,31.25,2022,121,32.92
30.0,31.875,2022,121,31.12
30.0,32.5,2022,121,30.64
30.0,33.125,2022,121,27.25
30.0,33.75,2022,121,28.04
30.5,25.625,2022,121,31.97
30.5,26.25,2022,121,30.45
30.5,26.875,2022,121,30.49
30.5,27.5,2022,121,30.13
30.5,28.125,2022,121,29.86
30.5,28.75,2022,121,29.57
30.5,29.375,2022,121,28.74
30.5,30.0,2022,121,30.83
30.5,30.625,2022,121,32.85
30.5,31.25,2022,121,33.76
30.5,31.875,2022,121,33.85
30.5,32.5,2022,121,31.26
30.5,33.125,2022,121,27.7
30.5,33.75,2022,121,28.32
31.0,25.625,2022,121,30.85
31.0,26.25,2022,121,30.06
31.0,26.875,2022,121,29.36
31.0,27.5,2022,121,27.02
31.0,28.125,2022,121,26.06
31.0,28.75,2022,121,23.38
31.0,29.375,2022,121,22.33
31.0,30.0,2022,121,27.97
